BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2013;890975535;890000409;N2120;1;;0.7;;0
URGENCES_P;2013;890975535;890000409;N2500;6;;4.33;;
URGENCES_P;2013;890975535;890000409;N2620;3;1;0.95;;0
URGENCES_P;2013;890975535;890000409;N9999;27;3;17.35;;
URGENCES_P;2013;890975535;890000409;NINF;13;2;9.25;;0
URGENCES_P;2013;890975543;890000417;M9999;11;3;3.64;2;1
URGENCES_P;2013;890975543;890000417;N1220;3;;2;2;1
URGENCES_P;2013;890975543;890000417;NINF;21;1;8.78;2;1
URGENCES_P;2013;890975550;890970569;M1140;2;1;0.26;3;0
URGENCES_P;2013;890975550;890970569;M9999;18;10;14.59;3;1
URGENCES_P;2013;890975550;890970569;N1220;5;0;5;3;1
URGENCES_P;2013;890975550;890970569;N2500;8;1;8.2;;
URGENCES_P;2013;890975550;890970569;N2620;12;0;11.08;3;1
URGENCES_P;2013;890975550;890970569;N9999;44;9;49.66;;
URGENCES_P;2013;890975550;890970569;NINF;19;8;25.38;3;1
URGENCES_P;2013;890975568;890000433;M9999;6;7;8.02;;
URGENCES_P;2013;890975568;890000433;N1220;1;1;1.1;;
URGENCES_P;2013;890975568;890000433;N2120;1;;1;;
URGENCES_P;2013;890975568;890000433;N2500;4;;3.42;;
URGENCES_P;2013;890975568;890000433;N3120;0;1;0.35;;
URGENCES_P;2013;890975568;890000433;N9999;18;2;14.76;;
URGENCES_P;2013;890975568;890000433;NINF;12;2;9.2;;
URGENCES_P;2013;900000167;900000365;M1140;;;;3;0
URGENCES_P;2013;900000167;900000365;M9999;11;5;10.4;3;1
URGENCES_P;2013;900000167;900000365;N2120;2;;2;3;1
URGENCES_P;2013;900000167;900000365;NINF;;;;3;1
URGENCES_P;2013;910000272;910110014;M1140;;6;2.18;;0
URGENCES_P;2013;910000272;910110014;M9999;12;2;11.77;;0
URGENCES_P;2013;910000272;910110014;N1220;;1;0.8;;0
URGENCES_P;2013;910000272;910110014;N2120;1;;1;;0
URGENCES_P;2013;910000272;910110014;N2500;7;3;9.2;;
URGENCES_P;2013;910000272;910110014;N2620;4;1;4.6;;0
URGENCES_P;2013;910000272;910110014;NINF;13;9;19.7;1;1
URGENCES_P;2013;910000280;910019447;M1140;2;;0.6;;
URGENCES_P;2013;910000280;910019447;M9999;8;2;5.23;;
URGENCES_P;2013;910000280;910019447;N1220;1;1;1.86;;
URGENCES_P;2013;910000280;910019447;N2120;1;;1;;
URGENCES_P;2013;910000280;910019447;N2500;3;3;3.38;;
URGENCES_P;2013;910000280;910019447;N2620;;4;0.56;;
URGENCES_P;2013;910000280;910019447;N9999;21;18;22.29;;
URGENCES_P;2013;910000280;910019447;NINF;16;10;15.49;;
URGENCES_P;2013;910000298;910110055;M1140;3;;2.65;;
URGENCES_P;2013;910000298;910110055;M9999;8;6;10.81;;
URGENCES_P;2013;910000298;910110055;N1220;2;;2;;
URGENCES_P;2013;910000298;910110055;N2120;1;;1;;
URGENCES_P;2013;910000298;910110055;N2500;16;;15.72;;
URGENCES_P;2013;910000298;910110055;N2620;8;;8.17;;
URGENCES_P;2013;910000298;910110055;NINF;42;6;46.09;;
URGENCES_P;2013;910000306;910110063;M1140;1;2;2.12;;
URGENCES_P;2013;910000306;910110063;M9999;5;8;9.55;;
URGENCES_P;2013;910000306;910110063;N1220;3;1;3.8;;
URGENCES_P;2013;910000306;910110063;N2120;;1;0.75;;
URGENCES_P;2013;910000306;910110063;N2500;10;;9.08;;
URGENCES_P;2013;910000306;910110063;N2620;2;;2;;
URGENCES_P;2013;910000306;910110063;N3120;1;;1;;
URGENCES_P;2013;910000306;910110063;N9999;52;16;63.91;;
URGENCES_P;2013;910000306;910110063;NINF;26;13;35.83;;
URGENCES_P;2013;910001973;910019447;M9999;13;2;7.4;3;1
URGENCES_P;2013;910001973;910019447;N1220;2;1;2.57;;
URGENCES_P;2013;910001973;910019447;N2120;1;;1;2;1
URGENCES_P;2013;910001973;910019447;N2500;13;2;8.73;;
URGENCES_P;2013;910001973;910019447;N3120;1;;0.5;;
URGENCES_P;2013;910001973;910019447;N9999;40;4;28.17;;
URGENCES_P;2013;910001973;910019447;NINF;23;1;15.37;3;1
URGENCES_P;2013;910018423;910019454;M9999;2;10;6.95;;0
URGENCES_P;2013;910018423;910019454;N1220;;1;0.8;;1
URGENCES_P;2013;910018423;910019454;N2120;1;0;1;;1
URGENCES_P;2013;910018423;910019454;N2500;8;0;7.5;;
URGENCES_P;2013;910018423;910019454;N2620;2;0;2;;
URGENCES_P;2013;910018423;910019454;N9999;26;11;27.75;;
URGENCES_P;2013;910018423;910019454;NINF;11;6;13.37;;
URGENCES_P;2013;910020254;910002773;M9999;;9;2.14;;
URGENCES_P;2013;910020254;910002773;N1220;;1;0.4;;
URGENCES_P;2013;910020254;910002773;N2500;3;1;3.9;;
URGENCES_P;2013;910020254;910002773;NINF;16;5;20.3;;
URGENCES_P;2013;910300144;910000447;M9999;3;;3;;
URGENCES_P;2013;910300144;910000447;N2500;3;1;3.21;;
URGENCES_P;2013;910300144;910000447;N2620;1;;1;;
URGENCES_P;2013;910300144;910000447;NINF;6;;5.81;;
URGENCES_P;2013;910300219;910003888;M9999;7;;7;;
URGENCES_P;2013;910300219;910003888;N1220;6;1;6.14;;
URGENCES_P;2013;910300219;910003888;N2120;;1;0.5;;
URGENCES_P;2013;910300219;910003888;N2500;2;3;2.67;;
URGENCES_P;2013;910300219;910003888;NINF;14;3;16.45;;
URGENCES_P;2013;910300300;910000538;M9999;4;2;5;;
URGENCES_P;2013;910300300;910000538;N1220;2;;2;;
URGENCES_P;2013;910300300;910000538;NINF;6;;6;;
URGENCES_P;2013;910803543;910017615;M9999;2;2;3;;0
URGENCES_P;2013;920000585;920026374;M1140;2;0;0.5;;
URGENCES_P;2013;920000585;920026374;M9999;6;8;6.79;;
URGENCES_P;2013;920000585;920026374;N1220;1;1;1.09;;
URGENCES_P;2013;920000585;920026374;N2120;1;;1;;
URGENCES_P;2013;920000585;920026374;N2500;13;;13.04;;
URGENCES_P;2013;920000585;920026374;N2620;3;;3;;
URGENCES_P;2013;920000585;920026374;N9999;46;2;44.99;;
URGENCES_P;2013;920000585;920026374;NINF;27;1;25.22;;
URGENCES_P;2013;920000619;920009909;M9999;2;5;7.8;;0
URGENCES_P;2013;920000619;920009909;N1220;2;;0.7;;0
URGENCES_P;2013;920000619;920009909;N2120;1;;0.5;;0
URGENCES_P;2013;920000619;920009909;N2500;9;;8.23;;
URGENCES_P;2013;920000619;920009909;N3120;1;;0.09;;
URGENCES_P;2013;920000619;920009909;N9999;25;;19.77;;
URGENCES_P;2013;920000619;920009909;NINF;12;;10.25;;0
URGENCES_P;2013;920000627;920009909;M9999;1;5;5.4;;0
URGENCES_P;2013;920000627;920009909;N2120;1;;0.5;;0
URGENCES_P;2013;920000627;920009909;N2500;6;;6.05;;
URGENCES_P;2013;920000627;920009909;N2620;3;;;;0
URGENCES_P;2013;920000627;920009909;N9999;18;;17.45;;
URGENCES_P;2013;920000627;920009909;NINF;7;;6.9;;0
URGENCES_P;2013;920000643;920150034;M1140;2;1;3;;
URGENCES_P;2013;920000643;920150034;M9999;6;3;9;;
URGENCES_P;2013;920000643;920150034;N1220;1;0;1;;
URGENCES_P;2013;920000643;920150034;N2120;1;0;1;;
URGENCES_P;2013;920000643;920150034;N2500;6;3;8.77;;
URGENCES_P;2013;920000643;920150034;N2620;5;;5;;
URGENCES_P;2013;920000643;920150034;N3120;1;;1;;
URGENCES_P;2013;920000643;920150034;NINF;21;1;19.7;;
URGENCES_P;2013;920000650;920150059;M9999;10;6;12.39;;
URGENCES_P;2013;920000650;920150059;N1220;3;;3;;
URGENCES_P;2013;920000650;920150059;N2120;2;;2;;
URGENCES_P;2013;920000650;920150059;N2500;5;;5;;
URGENCES_P;2013;920000650;920150059;NINF;23;2;24.49;;
URGENCES_P;2013;920100013;750712184;M1140;1;5;3;;
URGENCES_P;2013;920100013;750712184;M9999;11;6;14.31;;
URGENCES_P;2013;920100013;750712184;N1220;4;0;3.61;;
URGENCES_P;2013;920100013;750712184;N2120;4;0;4.83;;
URGENCES_P;2013;920100013;750712184;N2500;35;5;37.42;;
URGENCES_P;2013;920100013;750712184;N2620;2;0;2.5;;
URGENCES_P;2013;920100013;750712184;NINF;38;8;45.27;;
URGENCES_P;2013;920100021;750712184;M1140;2;9;4.74;;0
URGENCES_P;2013;920100021;750712184;M3020;;7;1.4;;
URGENCES_P;2013;920100021;750712184;M9999;11;15;17.14;;
URGENCES_P;2013;920100021;750712184;N1220;3;1;3.8;;0
URGENCES_P;2013;920100021;750712184;N2120;2;;2;;0
URGENCES_P;2013;920100021;750712184;N2500;19;1;19.8;;
URGENCES_P;2013;920100021;750712184;N3120;2;;2;;
URGENCES_P;2013;920100021;750712184;NINF;25;1;25.8;;0
URGENCES_P;2013;920100039;750712184;M9999;;;;1;
URGENCES_P;2013;920100039;750712184;NINF;;;;1;
URGENCES_P;2013;920100047;750712184;M1140;7;2;8;;
URGENCES_P;2013;920100047;750712184;M9999;7;2;8;;
URGENCES_P;2013;920100047;750712184;N1220;1;;1;;
URGENCES_P;2013;920100047;750712184;N2120;1;1;1.75;;
URGENCES_P;2013;920100047;750712184;N2500;15;2;16.7;;
URGENCES_P;2013;920100047;750712184;N3120;;1;0.5;;
URGENCES_P;2013;920100047;750712184;N9999;37;10;44.75;;
URGENCES_P;2013;920100047;750712184;NINF;20;6;24.8;;
URGENCES_P;2013;920120011;750821092;M9999;5;14;7.55;;
URGENCES_P;2013;920120011;750821092;N1220;2;;2;;
URGENCES_P;2013;920120011;750821092;N2120;1;;1;;
URGENCES_P;2013;920120011;750821092;N2500;5;;5;;
URGENCES_P;2013;920120011;750821092;N2620;14;;14;;
URGENCES_P;2013;920120011;750821092;N9999;37;;37;;
URGENCES_P;2013;920120011;750821092;NINF;12;;12;;
URGENCES_P;2013;920300043;920001526;M9999;12;;12;;
URGENCES_P;2013;920300043;920001526;N1220;7;;6.89;;
URGENCES_P;2013;920300043;920001526;N2120;1;;1;;
URGENCES_P;2013;920300043;920001526;N2500;6;5;8.73;;
URGENCES_P;2013;920300043;920001526;N2620;1;;1;;
URGENCES_P;2013;920300043;920001526;N3120;1;;0.3;;
URGENCES_P;2013;920300043;920001526;NINF;20;9;24.89;;
URGENCES_P;2013;920300597;920000940;M9999;4;0;4.8;;0
URGENCES_P;2013;920300597;920000940;N1220;1;4;3;;
URGENCES_P;2013;920300597;920000940;NINF;4;3;4.82;;
URGENCES_P;2013;930000286;930021480;M1140;2;;2;;0
URGENCES_P;2013;930000286;930021480;M9999;13;5;14.6;;0
URGENCES_P;2013;930000286;930021480;N2120;4;;3.14;;
URGENCES_P;2013;930000286;930021480;N2500;33;;23.9;;
URGENCES_P;2013;930000286;930021480;N9999;123;;99.07;;
URGENCES_P;2013;930000286;930021480;NINF;55;1;46.2;;
URGENCES_P;2013;930000302;930110036;M1140;2;1;2.08;;0
URGENCES_P;2013;930000302;930110036;M9999;12;4;13.99;;0
URGENCES_P;2013;930000302;930110036;N1220;3;0;3;;0
URGENCES_P;2013;930000302;930110036;N2120;1;0;1;;0
URGENCES_P;2013;930000302;930110036;N2500;19;1;18.15;;
URGENCES_P;2013;930000302;930110036;N9999;69;2;69.09;;
URGENCES_P;2013;930000302;930110036;NINF;39;1;38.26;;0
URGENCES_P;2013;930000328;930110051;M1140;2;6;4.2;;0
URGENCES_P;2013;930000328;930110051;M9999;11;14;21.1;;0
URGENCES_P;2013;930000328;930110051;N1220;3;;3;;0
URGENCES_P;2013;930000328;930110051;N2120;3;;3.56;;0
URGENCES_P;2013;930000328;930110051;N2500;24;;25.05;;
URGENCES_P;2013;930000328;930110051;N2620;9;;7.67;;0
URGENCES_P;2013;930000328;930110051;N9999;90;2;88.78;;
URGENCES_P;2013;930000328;930110051;NINF;42;1;38.6;;0
URGENCES_P;2013;930000336;930110069;M1140;6;;6;;0
URGENCES_P;2013;930000336;930110069;M3020;3;;3;;
URGENCES_P;2013;930000336;930110069;M9999;26;3;27.7;1;1
URGENCES_P;2013;930000336;930110069;N1220;3;0;3;;0
URGENCES_P;2013;930000336;930110069;N2120;5;0;5;;0
URGENCES_P;2013;930000336;930110069;N2500;23;3;25.1;;
URGENCES_P;2013;930000336;930110069;N2620;13;0;13;;0
URGENCES_P;2013;930000336;930110069;N3120;;1;0.5;;
URGENCES_P;2013;930000336;930110069;NINF;38;4;40.8;1;1
URGENCES_P;2013;930100037;750712184;M9999;13;3;15.06;;1
URGENCES_P;2013;930100037;750712184;N1220;1;1;1.89;;0
URGENCES_P;2013;930100037;750712184;N2120;4;;4;;0
URGENCES_P;2013;930100037;750712184;N2500;34;2;35.43;;
URGENCES_P;2013;930100037;750712184;N2620;;3;3;;0
URGENCES_P;2013;930100037;750712184;NINF;35;5;39.64;;0
URGENCES_P;2013;930100045;750712184;M1140;7;;7;;
URGENCES_P;2013;930100045;750712184;M9999;11;16;14.19;;
URGENCES_P;2013;930100045;750712184;N1220;2;1;2.64;;
URGENCES_P;2013;930100045;750712184;N2120;2;;1.84;;
URGENCES_P;2013;930100045;750712184;N2500;15;2;16.81;;
URGENCES_P;2013;930100045;750712184;N9999;53;7;58.63;;
URGENCES_P;2013;930100045;750712184;NINF;34;4;37.34;;
URGENCES_P;2013;930300025;930000393;M9999;6;0;6;;
URGENCES_P;2013;930300025;930000393;N2120;1;;1;;
URGENCES_P;2013;930300025;930000393;N2500;4;;4;;
URGENCES_P;2013;930300025;930000393;NINF;9;;9;;
URGENCES_P;2013;930300066;930000401;M9999;6;1;6.5;;
URGENCES_P;2013;930300066;930000401;N1220;3;2;4.06;;
URGENCES_P;2013;930300066;930000401;N2120;1;;0.2;;
URGENCES_P;2013;930300066;930000401;N2500;2;1;1.93;;
URGENCES_P;2013;930300066;930000401;NINF;6;10;8.9;;
URGENCES_P;2013;930300082;930000419;M9999;2;5;5.5;;
URGENCES_P;2013;930300082;930000419;N1220;2;0;2;;
URGENCES_P;2013;930300082;930000419;N2500;2;0;2;;
URGENCES_P;2013;930300082;930000419;N9999;7;5;10;;
URGENCES_P;2013;930300082;930000419;NINF;3;5;4;;
URGENCES_P;2013;930300116;930000427;N1220;5;1;4.13;;
URGENCES_P;2013;930300116;930000427;N2500;2;;2;;
URGENCES_P;2013;930300116;930000427;N2620;3;;3;;
URGENCES_P;2013;930300116;930000427;N3120;1;;1;;
URGENCES_P;2013;930300116;930000427;NINF;7;;5.82;;
URGENCES_P;2013;930300553;930000633;M9999;3;1;3.3;;
URGENCES_P;2013;930300553;930000633;N1220;2;;2;;
URGENCES_P;2013;930300553;930000633;N2120;1;;1;;
URGENCES_P;2013;930300553;930000633;N2500;5;;5;;
URGENCES_P;2013;930300553;930000633;N2620;2;;2;;
URGENCES_P;2013;930300553;930000633;NINF;7;;7;;
URGENCES_P;2013;930300595;930000658;M9999;11;;7;;
URGENCES_P;2013;930300595;930000658;N1220;6;;4.1;;
URGENCES_P;2013;930300595;930000658;N2120;1;;0.4;;
URGENCES_P;2013;930300595;930000658;N2500;2;;2;;
URGENCES_P;2013;930300595;930000658;N2620;1;;0.4;;
URGENCES_P;2013;930300595;930000658;NINF;6;;6;;
URGENCES_P;2013;940000573;940110018;M9999;12;2;11;;
URGENCES_P;2013;940000573;940110018;N1220;3;;1.25;;
URGENCES_P;2013;940000573;940110018;N2120;1;6;2.37;;
URGENCES_P;2013;940000573;940110018;N2500;26;;16.19;;
URGENCES_P;2013;940000573;940110018;N2620;1;;1;;
URGENCES_P;2013;940000573;940110018;N9999;87;8;67;;
URGENCES_P;2013;940000573;940110018;NINF;40;1;31.87;;
URGENCES_P;2013;940000599;940110042;M9999;7;11;17;1;1
URGENCES_P;2013;940000599;940110042;N1220;2;;2;;0
URGENCES_P;2013;940000599;940110042;N2120;3;;3;;0
URGENCES_P;2013;940000599;940110042;N2500;17;;17;;
URGENCES_P;2013;940000599;940110042;N2620;9;1;10;;0
URGENCES_P;2013;940000599;940110042;NINF;34;;34;;0
URGENCES_P;2013;940000649;940150014;M3020;;1;0.7;;
URGENCES_P;2013;940000649;940150014;M9999;39;;24.3;;
URGENCES_P;2013;940000649;940150014;N1220;2;;2;;
URGENCES_P;2013;940000649;940150014;N2120;1;;1;;
URGENCES_P;2013;940000649;940150014;N2500;8;;7.97;;
URGENCES_P;2013;940000649;940150014;N2620;6;;5.8;;
URGENCES_P;2013;940000649;940150014;N3120;1;;1;;
URGENCES_P;2013;940000649;940150014;N9999;63;;59.4;;
URGENCES_P;2013;940000649;940150014;NINF;45;;41.63;;
URGENCES_P;2013;940100027;750712184;M9999;14;4;15.8;;0
URGENCES_P;2013;940100027;750712184;N1220;2;;2;;0
URGENCES_P;2013;940100027;750712184;N2120;5;;5;;0
URGENCES_P;2013;940100027;750712184;N2500;32;2;33.1;;
URGENCES_P;2013;940100027;750712184;N2620;8;;8;;0
URGENCES_P;2013;940100027;750712184;NINF;41;6;45.5;;0
URGENCES_P;2013;940100043;750712184;M9999;18;13;23.8;;0
URGENCES_P;2013;940100043;750712184;N1220;3;1;3.5;;0
URGENCES_P;2013;940100043;750712184;N2120;8;0;8;;0
URGENCES_P;2013;940100043;750712184;N2500;65;3;57.9;;
URGENCES_P;2013;940100043;750712184;N2620;4;0;4;;0
URGENCES_P;2013;940100043;750712184;N3120;1;1;1.5;;
URGENCES_P;2013;940100043;750712184;NINF;80;6;72.14;;0
URGENCES_P;2013;940120017;750821092;M9999;5;1;5.2;;0
URGENCES_P;2013;940120017;750821092;N1220;4;;4;;0
URGENCES_P;2013;940120017;750821092;N2120;1;;1;;0
URGENCES_P;2013;940120017;750821092;N2500;10;1;10.8;;
URGENCES_P;2013;940120017;750821092;NINF;20;;20;;0
URGENCES_P;2013;940300031;940000706;M9999;;7;5;;
URGENCES_P;2013;940300031;940000706;N1220;2;;2;;
URGENCES_P;2013;940300031;940000706;N2120;1;;1;;0
URGENCES_P;2013;940300031;940000706;N2500;4;;4;;
URGENCES_P;2013;940300031;940000706;NINF;7;;6.91;;
URGENCES_P;2013;940300270;940000771;M9999;3;;3;;
URGENCES_P;2013;940300270;940000771;N1220;1;;1;;
URGENCES_P;2013;940300270;940000771;N2120;;1;0.5;;
URGENCES_P;2013;940300270;940000771;N2500;5;1;5.73;;
URGENCES_P;2013;940300270;940000771;N2620;1;;1;;
URGENCES_P;2013;940300270;940000771;NINF;9;;9;;
URGENCES_P;2013;940300445;940000854;N1220;2;;2;;
URGENCES_P;2013;940300445;940000854;N2120;1;;0.24;;
URGENCES_P;2013;940300445;940000854;N9999;8;8;7.69;;
URGENCES_P;2013;940300445;940000854;NINF;5;8;5.45;;
URGENCES_P;2013;940300569;940000912;M9999;3;3;5;;0
URGENCES_P;2013;940300569;940000912;N1220;4;;4;;0
URGENCES_P;2013;940300569;940000912;N2120;;1;0.5;;0
URGENCES_P;2013;940300569;940000912;NINF;15;;15;;0
URGENCES_P;2013;950000307;950110015;M1140;2;1;0.65;;0
URGENCES_P;2013;950000307;950110015;M3020;4;0;1.65;;
URGENCES_P;2013;950000307;950110015;M9999;17;2;16.79;;0
URGENCES_P;2013;950000307;950110015;N1220;7;0;7.33;;0
URGENCES_P;2013;950000307;950110015;N2120;3;0;2.34;;0
URGENCES_P;2013;950000307;950110015;N2500;28;4;30.95;;
URGENCES_P;2013;950000307;950110015;N2620;11;0;7.93;;0
URGENCES_P;2013;950000307;950110015;N9999;96;16;106.49;;
URGENCES_P;2013;950000307;950110015;NINF;49;8;53.06;;0
URGENCES_P;2013;950000315;950001370;M9999;8;5;10.23;2;1
URGENCES_P;2013;950000315;950001370;N1220;1;1;1.5;;0
URGENCES_P;2013;950000315;950001370;N2500;9;1;9.77;;
URGENCES_P;2013;950000315;950001370;N9999;41;7;38.02;;
URGENCES_P;2013;950000315;950001370;NINF;24;5;20.67;1;1
URGENCES_P;2013;950000323;950013870;M3020;3;;2.33;;
URGENCES_P;2013;950000323;950013870;M9999;12;20;22.85;;0
URGENCES_P;2013;950000323;950013870;N1220;6;;5.2;;0
URGENCES_P;2013;950000323;950013870;N2120;3;;1.38;;0
URGENCES_P;2013;950000323;950013870;N2500;30;1;26.65;;
URGENCES_P;2013;950000323;950013870;N9999;88;8;84.79;;
URGENCES_P;2013;950000323;950013870;NINF;48;7;50.56;;0
URGENCES_P;2013;950000331;950110049;M1140;1;2;2.7;;0
URGENCES_P;2013;950000331;950110049;M3020;1;;1;;
URGENCES_P;2013;950000331;950110049;M9999;15;11;18.4;;0
URGENCES_P;2013;950000331;950110049;N1220;1;;0.25;;
URGENCES_P;2013;950000331;950110049;N2120;1;;0.36;;
URGENCES_P;2013;950000331;950110049;N2500;16;2;11.48;;
URGENCES_P;2013;950000331;950110049;N9999;58;4;37.25;;
URGENCES_P;2013;950000331;950110049;NINF;30;1;20.77;;
URGENCES_P;2013;950000349;950015289;M9999;2;5;4.98;;
URGENCES_P;2013;950000349;950015289;N1220;;1;0.8;;
URGENCES_P;2013;950000349;950015289;N2120;0;1;0.5;;
URGENCES_P;2013;950000349;950015289;N2500;4;4;6.84;;
URGENCES_P;2013;950000349;950015289;N2620;2;0;2;;
URGENCES_P;2013;950000349;950015289;N9999;10;10;16.71;;
URGENCES_P;2013;950000349;950015289;NINF;4;4;6.57;;
URGENCES_P;2013;950000356;950013870;M1140;2;2;2.45;;0
URGENCES_P;2013;950000356;950013870;M9999;2;2;3.13;;0
URGENCES_P;2013;950000356;950013870;N1220;1;;0.15;;0
URGENCES_P;2013;950000356;950013870;N2120;;;0.5;;0
URGENCES_P;2013;950000356;950013870;N2500;7;;6.34;;
URGENCES_P;2013;950000356;950013870;NINF;12;;11.54;;0
URGENCES_P;2013;950000364;950110080;N1220;13;;11.83;;
URGENCES_P;2013;950000364;950110080;N2120;2;;2;;
URGENCES_P;2013;950000364;950110080;N2500;23;3;24.02;;
URGENCES_P;2013;950000364;950110080;N2620;27;1;20.56;;
URGENCES_P;2013;950000364;950110080;N9999;107;23;117.01;;
URGENCES_P;2013;950000364;950110080;NINF;41;19;52.37;;
URGENCES_P;2013;950300244;950000539;M9999;4;0;4;;
URGENCES_P;2013;950300244;950000539;N2120;1;0;1;;0
URGENCES_P;2013;950300244;950000539;N2500;2;1;2.9;;
URGENCES_P;2013;950300244;950000539;N2620;0;1;0.2;;0
URGENCES_P;2013;950300244;950000539;N3120;0;1;0.2;;
URGENCES_P;2013;950300244;950000539;N9999;14;3;15.3;;
URGENCES_P;2013;950300244;950000539;NINF;11;0;11;;0
URGENCES_P;2013;950300277;950000547;M9999;5;4;6.34;;
URGENCES_P;2013;950300277;950000547;N1220;2;3;3.8;;
URGENCES_P;2013;950300277;950000547;N2120;;1;0.3;;
URGENCES_P;2013;950300277;950000547;N2500;4;2;4.91;;
URGENCES_P;2013;950300277;950000547;N2620;;2;0.5;;
URGENCES_P;2013;950300277;950000547;N3120;;1;0.5;;
URGENCES_P;2013;950300277;950000547;N9999;13;12;17.66;;
URGENCES_P;2013;950300277;950000547;NINF;7;3;7.65;;
URGENCES_P;2013;950807982;950001636;M9999;3;;3;;0
URGENCES_P;2013;950807982;950001636;N1220;3;;3;;
URGENCES_P;2013;950807982;950001636;N2120;;1;0.5;;
URGENCES_P;2013;950807982;950001636;N2500;2;;2;;
URGENCES_P;2013;950807982;950001636;N2620;2;;2;;
URGENCES_P;2013;950807982;950001636;N3120;;1;0.5;;
URGENCES_P;2013;950807982;950001636;N9999;15;1;14.5;;
URGENCES_P;2013;950807982;950001636;NINF;6;0;6;;
URGENCES_P;2013;970100392;970100178;M9999;15;2;8.92;2;1
URGENCES_P;2013;970100392;970100178;N1220;3;0;2.1;3;1
URGENCES_P;2013;970100392;970100178;N2120;1;0;0.7;2;1
URGENCES_P;2013;970100392;970100178;N2500;9;0;9;;
URGENCES_P;2013;970100392;970100178;N3120;1;0;1;;
URGENCES_P;2013;970100392;970100178;N9999;42;1;32.7;;
URGENCES_P;2013;970100392;970100178;NINF;24;1;17.02;2;1
URGENCES_P;2013;970100400;970100186;M9999;4;;4;;
URGENCES_P;2013;970100400;970100186;N2120;1;;1;;
URGENCES_P;2013;970100400;970100186;N2500;6;;6;;
URGENCES_P;2013;970100400;970100186;N2620;2;;2;;
URGENCES_P;2013;970100400;970100186;N9999;15;;15;;
URGENCES_P;2013;970100400;970100186;NINF;6;;6;;
URGENCES_P;2013;970100426;970100202;N1220;1;;1;;
URGENCES_P;2013;970100426;970100202;N2120;1;;1;;
URGENCES_P;2013;970100426;970100202;N2500;8;;8;;
URGENCES_P;2013;970100426;970100202;N2620;4;;4;;
URGENCES_P;2013;970100426;970100202;N3120;1;;1;;
URGENCES_P;2013;970100426;970100202;NINF;6;;5.51;;
URGENCES_P;2013;970100442;970100228;M1140;1;1;1.98;;0
URGENCES_P;2013;970100442;970100228;M3020;1;1;1;;
URGENCES_P;2013;970100442;970100228;M9999;9;3;7.59;;0
URGENCES_P;2013;970100442;970100228;N1220;1;;1;;0
URGENCES_P;2013;970100442;970100228;N2120;1;;1;;0
URGENCES_P;2013;970100442;970100228;N2500;24;;23.11;;
URGENCES_P;2013;970100442;970100228;N9999;94;1;91.12;;
URGENCES_P;2013;970100442;970100228;NINF;24;1;21.28;;0
URGENCES_P;2013;970107249;970100731;M9999;4;;4;;
URGENCES_P;2013;970107249;970100731;N2500;5;1;5.5;;
URGENCES_P;2013;970107249;970100731;N9999;13;1;13.5;;
URGENCES_P;2013;970107249;970100731;NINF;8;;8;;
URGENCES_P;2013;970211215;970211207;M9999;20;;11.9;;
URGENCES_P;2013;970211215;970211207;N1220;7;;6.4;;
URGENCES_P;2013;970211215;970211207;N2120;11;;10.5;;
URGENCES_P;2013;970211215;970211207;N2500;70;;69.82;;
URGENCES_P;2013;970211215;970211207;NINF;68;;67.74;;
URGENCES_P;2013;970211223;970211207;M9999;11;1;8.3;;
URGENCES_P;2013;970211223;970211207;N1220;1;;1;;
URGENCES_P;2013;970211223;970211207;N2120;1;;;;
URGENCES_P;2013;970211223;970211207;N2500;21;;21;;
URGENCES_P;2013;970211223;970211207;N9999;60;;59.85;;
URGENCES_P;2013;970211223;970211207;NINF;23;;22.85;;
URGENCES_P;2013;970211231;970211207;M9999;7;1;5.33;;
URGENCES_P;2013;970211231;970211207;N1220;5;1;4.33;;
URGENCES_P;2013;970211231;970211207;N2120;;1;0.5;;
URGENCES_P;2013;970211231;970211207;N2500;14;;13.33;;
URGENCES_P;2013;970211231;970211207;NINF;17;;17;;
URGENCES_P;2013;970211256;970211207;M1140;;;;1;1
URGENCES_P;2013;970211256;970211207;M9999;5;1;4.75;1;1
