BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT
Q21;2013;780001467;780018347;2000;0.2;;;
Q21;2013;780001467;780018347;2400;0.2;;;
Q21;2013;780001467;780018347;9999;0.2;;;
Q21;2013;780001558;780001509;2000;;;;
Q21;2013;780001558;780001509;2100;;;;
Q21;2013;780001558;780001509;9999;;;;
Q21;2013;780001657;780530010;1000;0.26;;;
Q21;2013;780001657;780530010;2000;10.42;;0.58;
Q21;2013;780001657;780530010;2400;10.42;;0.58;
Q21;2013;780001657;780530010;9999;10.68;;0.58;
Q21;2013;780001707;780822920;2000;0.4;;0.4;
Q21;2013;780001707;780822920;2100;0.4;;0.4;
Q21;2013;780001707;780822920;9999;0.4;;0.4;
Q21;2013;780004529;310021233;2000;0.92;;;
Q21;2013;780004529;310021233;2300;0.92;;;
Q21;2013;780004529;310021233;9999;0.92;;;
Q21;2013;780008298;750043994;1000;0.5;;;
Q21;2013;780008298;750043994;2000;6.37;;;
Q21;2013;780008298;750043994;2100;2.8;;;
Q21;2013;780008298;750043994;2400;3.57;;;
Q21;2013;780008298;750043994;9999;6.87;;;
Q21;2013;780009528;;2000;0.84;;;
Q21;2013;780009528;;2200;0.84;;;
Q21;2013;780009528;;9999;0.84;;;
Q21;2013;780017802;780002010;2000;;;;
Q21;2013;780017802;780002010;2100;;;;
Q21;2013;780017802;780002010;9999;;;;
Q21;2013;780018727;780018719;1000;1.87;;;
Q21;2013;780018727;780018719;2000;1;;;
Q21;2013;780018727;780018719;2100;;;;
Q21;2013;780018727;780018719;2400;1;;;
Q21;2013;780018727;780018719;9999;2.87;;;
Q21;2013;780020111;;2000;1.38;;;
Q21;2013;780020111;;2200;1.38;;;
Q21;2013;780020111;;9999;1.38;;;
Q21;2013;780140018;750005068;2000;28.67;;;1.72
Q21;2013;780140018;750005068;2100;6.07;;;
Q21;2013;780140018;750005068;2200;19.87;;;1.72
Q21;2013;780140018;750005068;2400;2.73;;;
Q21;2013;780140018;750005068;9999;28.67;;;1.72
Q21;2013;780140042;780017455;2000;4.08;;;
Q21;2013;780140042;780017455;2200;4.08;;;
Q21;2013;780140042;780017455;9999;4.08;;;
Q21;2013;780140075;750804114;2000;6.23;;;
Q21;2013;780140075;750804114;2200;3.94;;;
Q21;2013;780140075;750804114;2400;2.29;;;
Q21;2013;780140075;750804114;9999;6.23;;;
Q21;2013;780150017;750005068;1000;2.5;;;
Q21;2013;780150017;750005068;2000;13.66;;;
Q21;2013;780150017;750005068;2100;4.23;;;
Q21;2013;780150017;750005068;2400;9.43;;;
Q21;2013;780150017;750005068;9999;16.16;;;
Q21;2013;780150033;780020715;2000;5.81;;;0.49
Q21;2013;780150033;780020715;2100;3.78;;;0.49
Q21;2013;780150033;780020715;2400;0.46;;;
Q21;2013;780150033;780020715;2500;1.57;;;
Q21;2013;780150033;780020715;9999;5.81;;;0.49
Q21;2013;780150066;780808614;1000;2.83;;;
Q21;2013;780150066;780808614;2000;24.12;;;4.16
Q21;2013;780150066;780808614;2100;14.76;;;4.16
Q21;2013;780150066;780808614;2400;9.36;;;
Q21;2013;780150066;780808614;9999;26.95;;;4.16
Q21;2013;780170056;780825097;2000;0.93;;;
Q21;2013;780170056;780825097;2200;0.93;;;
Q21;2013;780170056;780825097;9999;0.93;;;
Q21;2013;780300075;780000485;2000;1;;;
Q21;2013;780300075;780000485;2100;0.5;;;
Q21;2013;780300075;780000485;2400;0.5;;;
Q21;2013;780300075;780000485;9999;1;;;
Q21;2013;780300083;780000493;2000;12.56;;;
Q21;2013;780300083;780000493;2400;12.56;;;
Q21;2013;780300083;780000493;9999;12.56;;;
Q21;2013;780300109;920000395;2000;3.62;;;
Q21;2013;780300109;920000395;2400;3.62;;;
Q21;2013;780300109;920000395;9999;3.62;;;
Q21;2013;780300125;780000535;2000;;;;
Q21;2013;780300125;780000535;2100;;;;
Q21;2013;780300125;780000535;9999;;;;
Q21;2013;780300166;310021258;2000;2.87;;;
Q21;2013;780300166;310021258;2400;2.87;;;
Q21;2013;780300166;310021258;9999;2.87;;;
Q21;2013;780300208;780000576;1000;0.54;;;
Q21;2013;780300208;780000576;2000;1.55;1.5;;
Q21;2013;780300208;780000576;2100;;;;
Q21;2013;780300208;780000576;2400;1.55;1.5;;
Q21;2013;780300208;780000576;9999;2.09;1.5;;
Q21;2013;780300224;310021225;2000;3.5;;;
Q21;2013;780300224;310021225;2400;3.5;;;
Q21;2013;780300224;310021225;9999;3.5;;;
Q21;2013;780300323;780003679;1000;2.29;;;
Q21;2013;780300323;780003679;2000;;;;
Q21;2013;780300323;780003679;2100;;;;
Q21;2013;780300323;780003679;9999;2.29;;;
Q21;2013;780300364;780003679;2000;;;;
Q21;2013;780300364;780003679;2100;;;;
Q21;2013;780300364;780003679;9999;;;;
Q21;2013;780300406;780018032;2000;2.4;;;
Q21;2013;780300406;780018032;2100;2.4;;;
Q21;2013;780300406;780018032;9999;2.4;;;
Q21;2013;780300414;780000675;1000;0.7;;;
Q21;2013;780300414;780000675;2000;2.8;;;
Q21;2013;780300414;780000675;2100;2.8;;;
Q21;2013;780300414;780000675;9999;3.5;;;
Q21;2013;780300448;310021209;2000;3.34;;;
Q21;2013;780300448;310021209;2400;3.34;;;
Q21;2013;780300448;310021209;9999;3.34;;;
Q21;2013;780300455;780000717;2000;0.8;;;
Q21;2013;780300455;780000717;2100;0.8;;;
Q21;2013;780300455;780000717;9999;0.8;;;
Q21;2013;780310025;750043994;2000;4.75;;;
Q21;2013;780310025;750043994;2200;4.75;;;
Q21;2013;780310025;750043994;9999;4.75;;;
Q21;2013;780420022;750042590;2000;7.02;;;
Q21;2013;780420022;750042590;2400;7.02;;;
Q21;2013;780420022;750042590;9999;7.02;;;
Q21;2013;780420048;780021069;2000;2.7;;;
Q21;2013;780420048;780021069;2400;2.7;;;
Q21;2013;780420048;780021069;9999;2.7;;;
Q21;2013;780630026;750803900;1000;0.52;;;
Q21;2013;780630026;750803900;2000;4.02;;;
Q21;2013;780630026;750803900;2100;1.69;;;
Q21;2013;780630026;750803900;2400;2.33;;;
Q21;2013;780630026;750803900;9999;4.54;;;
Q21;2013;780700027;780822193;2000;5.9;;;
Q21;2013;780700027;780822193;2400;5.9;;;
Q21;2013;780700027;780822193;9999;5.9;;;
Q21;2013;780700050;780826210;2000;2;;;
Q21;2013;780700050;780826210;2400;2;;;
Q21;2013;780700050;780826210;9999;2;;;
Q21;2013;780800256;780110078;1000;1.1;0.5;0.55;
Q21;2013;780800256;780110078;2000;351.32;6.94;22.01;99
Q21;2013;780800256;780110078;2100;308.96;4.27;6.52;91
Q21;2013;780800256;780110078;2200;42.36;2.67;15.49;8
Q21;2013;780800256;780110078;9999;352.42;7.44;22.56;99
Q21;2013;780822748;780002697;2000;0.9;;;
Q21;2013;780822748;780002697;2500;0.9;;;
Q21;2013;780822748;780002697;9999;0.9;;;
Q21;2013;780825816;780003638;2000;3.48;;;
Q21;2013;780825816;780003638;2400;3.48;;;
Q21;2013;780825816;780003638;9999;3.48;;;
Q21;2013;780826145;750806853;2000;0.18;;;
Q21;2013;780826145;750806853;2100;0.18;;;
Q21;2013;780826145;750806853;9999;0.18;;;
Q21;2013;790000087;790000012;1000;1;;;
Q21;2013;790000087;790000012;2000;225.5;;6.65;74.76
Q21;2013;790000087;790000012;2100;175.83;;5.17;60.33
Q21;2013;790000087;790000012;2200;33.85;;0.2;8.17
Q21;2013;790000087;790000012;2300;1;;;1
Q21;2013;790000087;790000012;2400;8.42;;;1.58
Q21;2013;790000087;790000012;2500;6.4;;1.28;3.68
Q21;2013;790000087;790000012;9999;226.5;;6.65;74.76
Q21;2013;790000095;790006654;2000;35.41;21.8;;6.14
Q21;2013;790000095;790006654;2100;35.41;21.8;;6.14
Q21;2013;790000095;790006654;9999;35.41;21.8;;6.14
Q21;2013;790000103;790006654;1000;2.9;;;
Q21;2013;790000103;790006654;2000;18.06;;;1.76
Q21;2013;790000103;790006654;2100;14.69;;;1.49
Q21;2013;790000103;790006654;2400;3.37;;;0.27
Q21;2013;790000103;790006654;9999;20.96;;;1.76
Q21;2013;790000111;790000046;1000;1.98;;;
Q21;2013;790000111;790000046;2000;3.68;;;
Q21;2013;790000111;790000046;2100;1;;;
Q21;2013;790000111;790000046;2300;0.2;;;
Q21;2013;790000111;790000046;2400;2.48;;;
Q21;2013;790000111;790000046;9999;5.66;;;
Q21;2013;790000137;790000061;1000;0.6;;;
Q21;2013;790000137;790000061;2000;1.75;;;
Q21;2013;790000137;790000061;2100;0.85;;;
Q21;2013;790000137;790000061;2300;0.3;;;
Q21;2013;790000137;790000061;2400;0.6;;;
Q21;2013;790000137;790000061;9999;2.35;;;
Q21;2013;790000145;790000079;2000;1.59;;;
Q21;2013;790000145;790000079;2400;0.95;;;
Q21;2013;790000145;790000079;2500;0.64;;;
Q21;2013;790000145;790000079;9999;1.59;;;
Q21;2013;790000186;790000178;2000;1.9;;;
Q21;2013;790000186;790000178;2400;1.9;;;
Q21;2013;790000186;790000178;9999;1.9;;;
Q21;2013;790000269;870015336;2000;0.86;;0.46;
Q21;2013;790000269;870015336;2400;0.86;;0.46;
Q21;2013;790000269;870015336;9999;0.86;;0.46;
Q21;2013;790000681;790002497;2000;7.96;;;
Q21;2013;790000681;790002497;2400;7.96;;;
Q21;2013;790000681;790002497;9999;7.96;;;
Q21;2013;790003537;790006654;1000;0.5;;;
Q21;2013;790003537;790006654;2000;35.15;;;5.48
Q21;2013;790003537;790006654;2100;30.06;;;5.48
Q21;2013;790003537;790006654;2200;4.45;;;
Q21;2013;790003537;790006654;2400;0.49;;;
Q21;2013;790003537;790006654;2500;0.15;;;
Q21;2013;790003537;790006654;9999;35.65;;;5.48
Q21;2013;790007306;860000348;2000;0.83;;;
Q21;2013;790007306;860000348;2100;0.83;;;
Q21;2013;790007306;860000348;9999;0.83;;;
Q21;2013;790007694;790006654;2000;2.13;;;
Q21;2013;790007694;790006654;2200;2.13;;;
Q21;2013;790007694;790006654;9999;2.13;;;
Q21;2013;790007884;790006654;2000;0.4;;;
Q21;2013;790007884;790006654;2500;0.4;;;
Q21;2013;790007884;790006654;9999;0.4;;;
Q21;2013;790008064;790002497;2000;3.97;0;0.5;0
Q21;2013;790008064;790002497;2400;3.97;0;0.5;0
Q21;2013;790008064;790002497;9999;3.97;0;0.5;0
Q21;2013;790009369;790006654;2000;0.5;;;
Q21;2013;790009369;790006654;2500;0.5;;;
Q21;2013;790009369;790006654;9999;0.5;;;
Q21;2013;790009948;790001242;1000;0.5;;;
Q21;2013;790009948;790001242;2000;1;;;
Q21;2013;790009948;790001242;2100;1;;;
Q21;2013;790009948;790001242;9999;1.5;;;
Q21;2013;790012355;790000012;2000;1.53;;;
Q21;2013;790012355;790000012;2200;1.53;;;
Q21;2013;790012355;790000012;9999;1.53;;;
Q21;2013;790016786;860000348;2000;0.27;;;
Q21;2013;790016786;860000348;2100;0.27;;;
Q21;2013;790016786;860000348;9999;0.27;;;
Q21;2013;790016794;860000348;2000;0.4;;;
Q21;2013;790016794;860000348;2100;0.4;;;
Q21;2013;790016794;860000348;9999;0.4;;;
Q21;2013;790017289;790017271;2000;0.5;;;
