BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2013;720000033;720000025;1;0;0;;;;1;0;0;;;;0;0;0;0;0;1;0;0;1;0;;8.15;2
INFOMED;2013;720000041;720000058;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;2;0.5
INFOMED;2013;720000124;720000066;0;0;1;0;0;1;0;0;1;;;;0;0;0;0;0;1;1;0;0;0;;1.8;0
INFOMED;2013;720000231;720000637;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.15
INFOMED;2013;720000249;720000645;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;2.39;0.22
INFOMED;2013;720000389;720012749;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.22
INFOMED;2013;720000413;720008390;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1;1;1;;1;720000389;0.8;0.3
INFOMED;2013;720000520;720000140;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;720006022;0.1;0.4
INFOMED;2013;720000744;720000454;;;;;;;0;0;1;;;;0;0;0;0;0;0;;;0;0;;1;0.3
INFOMED;2013;720000819;720002062;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2013;720001437;720006022;;1;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;1.5;0.6
INFOMED;2013;720016138;720008390;;;;;;;0;1;0;;;;0;0;0;0;0;1;1;0;0;1;720000389;0.05;0.04
INFOMED;2013;720016179;720016724;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;2.63;0.5
INFOMED;2013;720016823;720012749;;;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;;0.4;0
INFOMED;2013;720017748;720000561;0;1;0;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;5;0.7
INFOMED;2013;730000031;730000015;1;;;1;;;1;;;0;0;0;0;0;0;0;0;1;1;1;0;0;;11.6;
INFOMED;2013;730000049;730002839;1;;;;;;1;;;;;;0;0;0;0;1;1;1;1;1;0;;0.4;0.2
INFOMED;2013;730000080;730780103;0;0;1;1;1;0;0;1;0;;;;1;0;0;0;1;1;1;0;1;0;;2.75;0.2
INFOMED;2013;730000098;730780111;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;1;730000015;1.3;0.8
INFOMED;2013;730000247;730780525;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;2;
INFOMED;2013;730000262;730002839;1;;;;;;;;;;;;0;0;0;0;1;1;1;1;1;0;;2.35;0.51
INFOMED;2013;730000270;730780558;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;730000304;730780582;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;3;1
INFOMED;2013;730000924;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;730004298;730010048;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;4;0.2
INFOMED;2013;730007978;730011731;;;;;;;;;;0;0;1;0;0;0;0;0;1;1;0;0;0;;0.1;0.1
INFOMED;2013;730780459;730000221;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.6;0.25
INFOMED;2013;730780475;690029723;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;;0.13;0.13
INFOMED;2013;730780681;750721334;;;;;;;1;0;0;;;;0;0;0;0;0;1;1;0;0;0;;0.3;0.1
INFOMED;2013;730780988;730002698;;;;;;;0;1;0;;;;0;0;0;0;0;0;0;0;1;0;;1;0.2
INFOMED;2013;730785011;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;;0.01;0.01
INFOMED;2013;730785466;380793802;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;730786233;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;730786464;380793802;0;0;1;0;0;0;;;;;;;0;0;0;0;;0;0;0;0;0;;;
INFOMED;2013;730790235;380793802;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;740000062;740780168;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;0.1;0.1
INFOMED;2013;740000237;740781133;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;;6.56;2.36
INFOMED;2013;740000278;740781182;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;;;;1;690038476;;
INFOMED;2013;740000286;740781190;0;0;1;;;;0;0;1;;;;0;0;0;1;1;0;;;;0;;0.5;0.4
INFOMED;2013;740000294;740781208;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;1;1;0;;;0;1;740781133;0.5;0.2
INFOMED;2013;740000302;740781216;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;;1.8;0.6
INFOMED;2013;740000328;740790381;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;;;1;0;;3.43;0
INFOMED;2013;740004148;310021373;0;0;0;0;0;0;;;1;;;1;0;0;0;0;0;0;;;0;0;;1;
INFOMED;2013;740010475;740000203;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2013;740010889;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;740012646;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;740014345;740000617;;1;;;;;;;;;;;0;0;0;0;0;0;;;1;1;;3.16;
INFOMED;2013;740014683;740780168;;;;;;;0;1;0;;;;0;0;0;0;0;1;0;0;0;1;740000062;0.1;0.1
INFOMED;2013;740780135;750050924;;;;;;;1;0;0;;;;0;0;0;0;0;1;0;0;0;0;;0.7;0.3
INFOMED;2013;740780143;750005068;;;;;;;0;1;0;;;;0;0;0;0;0;0;;;0;0;;0.6;0.1
INFOMED;2013;740780192;740780168;0;1;0;;;;;;;;;;1;0;0;1;1;0;;;0;0;;0.1;0
INFOMED;2013;740780416;740000112;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;330641713;2;0.25
INFOMED;2013;740780424;740000120;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;4.1;0.5
INFOMED;2013;740780440;740014303;0;0;1;;;;;;;;;;0;0;0;1;0;1;1;0;0;0;;1;
INFOMED;2013;740780986;740000195;;;;;;;;1;;;;;1;0;1;1;1;1;1;0;;0;;1;0.1
INFOMED;2013;740781034;750048787;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0.01;0.01
INFOMED;2013;740781141;740790258;0;1;;1;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;3.3;1
INFOMED;2013;740781224;740001839;;1;;1;;;1;;;;;;0;0;1;1;1;;0;0;1;0;;2.75;
INFOMED;2013;740788641;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;740789649;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;740789821;690796552;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2013;750000481;750110025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;2.77;0.42
INFOMED;2013;750000499;750140014;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;;3.26;2
INFOMED;2013;750000507;750040628;;;;;;;0;0;1;;;;0;0;0;0;0;1;1;1;1;0;;0.3;0.2
INFOMED;2013;750000523;750150120;1;0;0;;;;;;;;;;0;0;0;0;1;1;1;0;0;0;;1.7;2.6
INFOMED;2013;750000549;750150229;;;1;;;;;;;;;;0;0;0;0;0;1;0;1;0;0;;3.5;0.5
INFOMED;2013;750006348;910140011;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;;2;1
INFOMED;2013;750023749;750034308;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;4;0.9
INFOMED;2013;750039448;750720914;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;;2;0.5
INFOMED;2013;750041543;750712184;;;;;;;;;;;;;;;;;;;;;;;750041543;0.5;0.3
INFOMED;2013;750042459;750712341;;;;;;1;;;;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.1
INFOMED;2013;750042830;750710428;;;;;;;;1;;;;;;;;;;1;1;;;;;0.1;0.1
INFOMED;2013;750051872;;;;;;;;;;;;1;;0;0;0;1;1;0;0;0;0;0;;1;
INFOMED;2013;750052037;;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;;1.3;0.5
INFOMED;2013;750100018;750712184;0;0;1;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;;2;0.3
INFOMED;2013;750100042;750712184;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;;7.6;1.5
INFOMED;2013;750100075;750712184;0;1;0;;;;;;;;;;1;0;0;0;0;;;;0;0;;7;1.25
INFOMED;2013;750100083;750712184;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;1.6;0.25
INFOMED;2013;750100091;750712184;0;1;0;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0;;6.6;1.2
INFOMED;2013;750100109;750712184;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;3.6;0.85
INFOMED;2013;750100125;750712184;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;;7.5;1.9
INFOMED;2013;750100166;750712184;0;0;1;;;;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;18;4.3
INFOMED;2013;750100208;750712184;1;0;0;;;;;;;1;0;0;0;0;0;0;1;0;0;0;0;0;;2.4;2.3
INFOMED;2013;750100216;750712184;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;1;750803447;0.2;0.01
INFOMED;2013;750100232;750712184;;1;;;;;;;;;;;;;;;;;;;;;750100232;5.86;2.2
INFOMED;2013;750100273;750712184;;1;;;;;;;;1;;;1;0;0;0;0;0;0;0;0;0;;3.9;1.4
INFOMED;2013;750100299;750712184;;;;;;;;;;;;;;;;;;;;;;;;1;0.3
INFOMED;2013;750120016;750821092;1;0;0;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;3;1
INFOMED;2013;750140022;750720575;;;;;;;;;;1;;;1;1;1;1;1;0;0;0;0;1;;0.3;0.1
INFOMED;2013;750150013;750811887;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;770110054;1.75;0.2
INFOMED;2013;750150088;750000515;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0.05
INFOMED;2013;750150104;750720476;0;1;0;;;;;;;1;0;0;0;0;0;0;1;1;1;;0;0;;3.28;1
INFOMED;2013;750150146;750720609;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.5
INFOMED;2013;750150187;750000143;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.66;0.25
INFOMED;2013;750150237;750006728;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2.17;0.5
INFOMED;2013;750150252;750720575;0;1;0;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.6
INFOMED;2013;750150260;750006728;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2.17;0.5
INFOMED;2013;750150286;750015968;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;0.8;0.14
INFOMED;2013;750150310;750806853;;;1;;;;;;1;;;;0;0;0;0;0;0;;;;0;;;
INFOMED;2013;750150344;750720468;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;;;1;0;750150344;1;0.55
INFOMED;2013;750160012;750813321;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;5.5;1.63
INFOMED;2013;750170102;750721391;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;;0.3;0.1
INFOMED;2013;750170128;750710428;;;;;;;;;;0;0;1;0;0;1;0;0;1;1;0;0;0;;0.05;0
INFOMED;2013;750170243;750720922;;;;;;;;;;0;1;0;1;0;1;1;1;0;0;0;0;0;;0;0
INFOMED;2013;750300089;750000606;0;0;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;0.05
INFOMED;2013;750300097;750813305;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.3
INFOMED;2013;750300121;750052037;0;0;1;;;;;;;;;;1;0;1;1;1;1;1;0;1;0;;4;0.5
INFOMED;2013;750300139;750000655;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1;0.2
INFOMED;2013;750300220;750054827;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;;1;0.05
INFOMED;2013;750300360;750026569;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;1;1;;2.1;0.3
INFOMED;2013;750300410;750000770;0;0;1;;;;;;;;;;0;0;0;1;1;1;1;1;1;0;;1;0.25
INFOMED;2013;750300493;750000796;1;0;0;;;;;;;;;;1;1;1;1;1;0;;;;1;;;
INFOMED;2013;750300550;750000812;;;1;;;;;;;;;;0;0;0;0;0;;;;;0;;1.5;0.13
INFOMED;2013;750300592;750000820;0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.8;0.5
INFOMED;2013;750300667;750000838;0;0;1;;;;;;;;;;0;0;0;1;1;1;1;0;1;0;;1.5;0.2
INFOMED;2013;750300741;750000861;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0.2
INFOMED;2013;750300766;920028180;0;0;1;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2013;750300774;750000895;1;0;0;;;;;;;;;;0;0;0;0;0;0;0;;1;;;0.4;0.1
INFOMED;2013;750300840;750000903;0;1;0;;;;;;;;;;1;0;1;1;1;1;1;;0;1;;2;0
INFOMED;2013;750300857;750000911;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.2;0.5
INFOMED;2013;750300881;750000937;;;1;;;;;;;;;;;;1;1;;1;1;0;1;0;;1;0.2
INFOMED;2013;750300915;750000960;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2.5;0.5
INFOMED;2013;750300931;750000978;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0.5;0.1
INFOMED;2013;750301145;750001042;;;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;;;0;0;;0.6;0.4
INFOMED;2013;750310013;750043994;;;;;;;;;;0;1;0;0;0;0;1;1;0;0;0;0;0;;0.1;0.6
INFOMED;2013;750700015;750720609;;;;;;;1;;;;;;0;0;0;0;0;0;1;0;0;0;;0;0.2
INFOMED;2013;750719361;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;;;0;0;;2;1.1
INFOMED;2013;750801441;750712184;0;0;1;;;;1;0;0;;;;0;0;0;0;0;0;;;0;0;;1;0.2
INFOMED;2013;750803447;750712184;1;;;;;;;;;;;;;;;;1;1;0;1;0;0;;5;1.25
INFOMED;2013;750803454;750712184;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;3.6;2
INFOMED;2013;750806226;750712184;;;;1;0;0;;;;;;;0;0;0;0;0;0;0;0;1;0;;2;1
INFOMED;2013;750808578;750813032;;1;;;;;;1;;;;;1;1;0;1;1;1;1;0;0;0;;1.8;
INFOMED;2013;750825184;950000760;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0.05
INFOMED;2013;760000018;760780023;0;1;0;;;;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;;4.05;0.8
INFOMED;2013;760000026;760780031;;;;;;;;;1;;;;0;0;1;1;1;0;0;0;0;1;760780023;0;0
INFOMED;2013;760000034;760780049;;;;;;;1;0;0;;;;0;0;1;1;1;0;0;0;0;0;;0.03;0.03
INFOMED;2013;760000059;760780064;0;0;1;;;;0;0;1;;;;1;1;1;1;1;0;;;;0;;0.2;0.1
INFOMED;2013;760000133;760780213;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;;;0;1;760782227;;0.2
INFOMED;2013;760000141;760780239;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;760000158;760780239;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;22.1;1.4
INFOMED;2013;760000166;760780247;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;;2.5;1.8
INFOMED;2013;760000174;760780254;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;;0;0
INFOMED;2013;760000182;760780262;0;0;1;;;;;;1;;;;0;0;0;0;0;0;;;0;1;760000158;0.5;0.4
INFOMED;2013;760000364;760780734;1;;;;;;1;;;;;;;;;;;0;;;1;;;3;0
INFOMED;2013;760000372;760780742;0;1;0;;;;;;;1;0;0;0;0;0;0;0;1;1;0;0;0;;0.5;0.7
INFOMED;2013;760000380;760780759;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;;;0;1;760780742;0;0
INFOMED;2013;760000398;760780742;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.2
INFOMED;2013;760000463;760024042;1;0;0;1;0;0;1;0;0;;;;0;0;0;0;0;1;1;1;0;0;;4.44;2
INFOMED;2013;760017079;760017038;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0.33;0.33
INFOMED;2013;760020529;760000257;;;;;;1;;;;;;;0;0;0;0;0;0;;;1;;;0.1;0.5
INFOMED;2013;760021329;760000448;0;0;1;0;0;1;;;;;;;0;0;0;0;0;1;1;0;0;1;GENERALE;4;0.4
INFOMED;2013;760025312;760000315;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.37;0.62
INFOMED;2013;760027292;760027300;0;0;1;;;;0;1;0;;;;0;0;0;0;0;1;1;1;1;0;;1.5;0.33
INFOMED;2013;760780197;760000117;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.3;0.15
INFOMED;2013;760780205;760000125;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;;;0.54;0.06
INFOMED;2013;760780288;750005068;;;;;;;;;;0;0;1;0;0;0;0;0;0;;;0;0;;0.4;0.1
INFOMED;2013;760780510;760000257;;;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;2;0.66
INFOMED;2013;760780619;760000307;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2013;760780668;760000331;0;0;1;;;;;;;;;;0;0;0;0;0;;1;1;1;1;760921809;0.5;0.05
INFOMED;2013;760780676;750808529;;;;;;;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;;0.11;0.21
INFOMED;2013;760780692;760025734;;;;;;;1;0;0;;;;0;0;0;0;0;0;0;0;0;1;610780371;1;0.25
INFOMED;2013;760780783;760000406;0;0;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.2
INFOMED;2013;760780791;760000414;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;;2.5;0.8
INFOMED;2013;760780825;760000430;;;;;;;;;;;;;;;;;;;;;;;;2;0.25
INFOMED;2013;760780981;760027342;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;;0.33;0.33
INFOMED;2013;760781054;930019484;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;270000896;;
INFOMED;2013;760783159;760000851;0;1;0;;;;0;1;0;;;;0;0;0;0;0;0;;;1;0;;1.4;0.34
INFOMED;2013;760783522;760780239;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2013;760805770;760780726;;;1;1;;;;1;;1;;;1;0;0;0;1;1;1;0;1;0;;14.42;2.1
INFOMED;2013;760920603;760920587;;;;;;;1;0;0;;;;0;0;1;1;1;1;0;0;0;0;;0.33;0.25
INFOMED;2013;760920918;760000273;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.25
INFOMED;2013;760921809;760000273;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;4;1
INFOMED;2013;770000131;770110013;0;1;0;;;;1;0;0;1;0;0;0;0;0;0;0;0;;;1;1;770170017;2.3;0.19
INFOMED;2013;770000149;770110021;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;;2.6;0.5
INFOMED;2013;770000156;770110054;;1;;;;;;;1;;;1;1;1;1;1;1;0;;;1;0;;3;
INFOMED;2013;770000164;770110062;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;750712184;2.34;1
INFOMED;2013;770000172;770110070;0;0;1;;;;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;;1.8;
INFOMED;2013;770000180;770130011;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;;
INFOMED;2013;770000214;770130052;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;2.5;0.3
INFOMED;2013;770000420;770700029;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;0.05
INFOMED;2013;770000446;770700185;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;770170017;4;0.8
INFOMED;2013;770016467;750043994;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;0;;0.5;0.3
INFOMED;2013;770019032;770170017;0;1;0;;;;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;6;0.72
INFOMED;2013;770150019;770019792;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;2;0.98
INFOMED;2013;770150027;750720575;;;;;;;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;;1;0.1
INFOMED;2013;770150043;750808529;;;;;;;;;1;;;;0;0;0;1;1;1;1;1;1;1;;0.1;0.1
INFOMED;2013;770300010;770004299;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1;0.33
INFOMED;2013;770300093;770000271;0;0;0;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2013;770300135;770000289;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;;1.4;0.6
INFOMED;2013;770300143;770000362;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;;;;2;1
INFOMED;2013;770300192;770000313;;;1;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;1;0.1
INFOMED;2013;770300218;770017390;;;;;;;0;0;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.3
INFOMED;2013;770300275;770000354;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;0;;1.3;0.3
INFOMED;2013;770300283;770000362;0;0;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;1;0.5
INFOMED;2013;770310019;770000370;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0.2;0
INFOMED;2013;770310027;770000388;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0.2;0
INFOMED;2013;770420024;750042590;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;750042590;0.88;0.15
INFOMED;2013;770630028;750042590;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;750042590;0.34;0.05
INFOMED;2013;770700011;750042590;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;750042590;3;0.38
INFOMED;2013;770701225;750721334;;;;;;;0;0;1;;;;0;0;0;1;1;1;1;1;;;;;
INFOMED;2013;770790707;770000719;0;1;0;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;2;0.09
INFOMED;2013;770803989;770000925;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;;;0.76;0.35
INFOMED;2013;780000287;780110011;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;4.18;0.95
INFOMED;2013;780000295;780002697;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;;4;1
INFOMED;2013;780000303;780110037;1;0;0;;;;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;;2.65;0.95
INFOMED;2013;780000311;780001236;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;;2.7;0.5
INFOMED;2013;780000329;780110052;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;;3.89;1
INFOMED;2013;780000337;780001236;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;;2.7;0.5
INFOMED;2013;780000352;780110094;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;;0.5
INFOMED;2013;780000378;780130027;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;280000183;0.2;0.1
INFOMED;2013;780000410;780140059;;;;;;;;;;1;;;;;;;;1;1;0;;0;;1;0.25
INFOMED;2013;780000436;780150041;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;;0;;1;0.2
INFOMED;2013;780001467;780018347;;;;;;;1;;;;;;1;0;0;1;1;0;0;0;0;0;;0.5;0
INFOMED;2013;780001657;780530010;;;;;;;1;0;0;;;;0;0;0;0;0;1;0;1;1;0;;1;0.26
INFOMED;2013;780008298;750043994;0;0;1;;;;0;0;1;;;;0;0;1;1;1;1;1;1;0;;;0.2;0.1
INFOMED;2013;780017802;780002010;1;;;;;;;;;;;;1;1;1;1;1;0;;;0;1;780300455;;
INFOMED;2013;780018727;780018719;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;1.31;0.64
INFOMED;2013;780140018;750005068;0;0;1;;;;;;1;0;0;1;0;0;0;0;0;1;0;0;1;0;;1.5;1
INFOMED;2013;780140075;750804114;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;0.8;0.2
INFOMED;2013;780150017;750005068;1;0;0;;;;1;0;0;;;;0;0;0;0;0;1;0;0;0;0;;1;0.4
INFOMED;2013;780150033;780020715;0;0;1;;;;0;0;1;;;;0;0;0;0;0;1;0;1;0;1;920300845;;
INFOMED;2013;780150066;780808614;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;1.5;0.1
