BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2013;130810104;130001415;M1110;;;;0;1
DIALYSE_P;2013;130810104;130001415;NAUT;;1;0.1;;
DIALYSE_P;2013;130810104;130001415;N9999;;1;0.1;;
DIALYSE_P;2013;130811680;130029218;M1110;3;;0.1;0;1
DIALYSE_P;2013;130811680;130029218;N4100;;1;0.1;;
DIALYSE_P;2013;130811680;130029218;NAUT;;1;0.1;;
DIALYSE_P;2013;130811680;130029218;NCINF;;1;0.5;;
DIALYSE_P;2013;130811680;130029218;N9999;3;3;0.8;;
DIALYSE_P;2013;130811797;130006562;M1110;;3;0.3;0;1
DIALYSE_P;2013;130811797;130006562;N4100;;3;0.5;;
DIALYSE_P;2013;130811797;130006562;NAUT;1;3;1.5;;
DIALYSE_P;2013;130811797;130006562;NCINF;1;3;1.5;;
DIALYSE_P;2013;130811797;130006562;N9999;2;12;3.8;;
DIALYSE_P;2013;140000027;140000035;M1110;3;0;3;0;1
DIALYSE_P;2013;140000027;140000035;N2500;4;3;6.12;;
DIALYSE_P;2013;140000027;140000035;NAUT;3;0;1.8;;
DIALYSE_P;2013;140000027;140000035;NCINF;4;11;12.98;;
DIALYSE_P;2013;140000027;140000035;N9999;14;14;23.9;;
DIALYSE_P;2013;140002254;140000852;NCINF;;16;10.59;;
DIALYSE_P;2013;140002254;140000852;N9999;;16;10.59;;
DIALYSE_P;2013;140004383;140000100;M1110;2;;1.75;1;0
DIALYSE_P;2013;140004383;140000100;N2500;9;3;9.98;;
DIALYSE_P;2013;140004383;140000100;NAUT;10;;6.19;;
DIALYSE_P;2013;140004383;140000100;NCINF;12;11;19.97;;
DIALYSE_P;2013;140004383;140000100;N9999;33;14;37.89;;
DIALYSE_P;2013;140017237;140003278;M1110;2;;2;0;1
DIALYSE_P;2013;140017237;140003278;N2500;4;1;4.8;;
DIALYSE_P;2013;140017237;140003278;NAUT;1;1;1.59;;
DIALYSE_P;2013;140017237;140003278;NCINF;12;3;14.09;;
DIALYSE_P;2013;140017237;140003278;N9999;19;5;22.48;;
DIALYSE_P;2013;140027434;140000852;NCINF;4;;2.12;;
DIALYSE_P;2013;140027434;140000852;N9999;4;;2.12;;
DIALYSE_P;2013;150001758;630000990;M1110;;2;0.3;1;1
DIALYSE_P;2013;150001758;630000990;NCINF;;6;3.85;;
DIALYSE_P;2013;150001758;630000990;N9999;;8;4.15;;
DIALYSE_P;2013;150780732;150000271;M1110;1;1;1.5;0;1
DIALYSE_P;2013;150780732;150000271;N2500;3;0;3;;
DIALYSE_P;2013;150780732;150000271;NAUT;;6;2.6;;
DIALYSE_P;2013;150780732;150000271;NCINF;11;5;14.4;;
DIALYSE_P;2013;150780732;150000271;N9999;15;12;21.5;;
DIALYSE_P;2013;160000253;160000451;M1110;3;1;1.62;0;1
DIALYSE_P;2013;160000253;160000451;N2500;11;3;13.63;;
DIALYSE_P;2013;160000253;160000451;N4100;2;;1.47;;
DIALYSE_P;2013;160000253;160000451;NAUT;5;3;6.38;;
DIALYSE_P;2013;160000253;160000451;NCINF;16;9;23.1;;
DIALYSE_P;2013;160000253;160000451;N9999;37;16;46.2;;
DIALYSE_P;2013;160006110;860000348;M1110;;2;0.5;0;1
DIALYSE_P;2013;160006110;860000348;N2500;;3;2.25;;
DIALYSE_P;2013;160006110;860000348;N4100;4;;0.66;;
DIALYSE_P;2013;160006110;860000348;NAUT;8;2;2.04;;
DIALYSE_P;2013;160006110;860000348;NCINF;7;6;8.88;;
DIALYSE_P;2013;160006110;860000348;N9999;19;13;14.33;;
DIALYSE_P;2013;160012159;860000348;M1110;;2;0.12;0;1
DIALYSE_P;2013;160012159;860000348;N2500;;1;0.48;;
DIALYSE_P;2013;160012159;860000348;N4100;3;;0.3;;
DIALYSE_P;2013;160012159;860000348;NAUT;7;1;0.67;;
DIALYSE_P;2013;160012159;860000348;NCINF;3;;1.3;;
DIALYSE_P;2013;160012159;860000348;N9999;13;4;2.87;;
DIALYSE_P;2013;170000087;170023279;M1110;4;2;4.42;0;0
DIALYSE_P;2013;170000087;170023279;N2500;9;4;11.17;;
DIALYSE_P;2013;170000087;170023279;NAUT;5;0;2.69;;
DIALYSE_P;2013;170000087;170023279;NCINF;11;15;23.79;;
DIALYSE_P;2013;170000087;170023279;N9999;29;21;42.07;;
DIALYSE_P;2013;170000103;170780175;M1110;4;0;3.19;0;
DIALYSE_P;2013;170000103;170780175;N2500;6;58;7.42;;
DIALYSE_P;2013;170000103;170780175;NAUT;6;3;0.71;;
DIALYSE_P;2013;170000103;170780175;NCINF;10;9;15.82;;
DIALYSE_P;2013;170000103;170780175;N9999;26;70;27.14;;
DIALYSE_P;2013;170009419;170000988;M1110;;3;0.22;0;0
DIALYSE_P;2013;170009419;170000988;N4100;;1;0.06;;
DIALYSE_P;2013;170009419;170000988;NCINF;2;3;3.5;;
DIALYSE_P;2013;170009419;170000988;N9999;2;7;3.78;;
DIALYSE_P;2013;170021711;170000988;M1110;;2;0.25;0;0
DIALYSE_P;2013;170021711;170000988;NAUT;;1;0.06;;
DIALYSE_P;2013;170021711;170000988;NCINF;;4;2;;
DIALYSE_P;2013;170021711;170000988;N9999;;7;2.31;;
DIALYSE_P;2013;170023030;170000988;M1110;;3;0.22;0;0
DIALYSE_P;2013;170023030;170000988;N4100;;1;0.06;;
DIALYSE_P;2013;170023030;170000988;NCINF;1;2;2;;
DIALYSE_P;2013;170023030;170000988;N9999;1;6;2.28;;
DIALYSE_P;2013;170785059;170000988;M1110;;2;0.25;0;0
DIALYSE_P;2013;170785059;170000988;NAUT;;1;0.06;;
DIALYSE_P;2013;170785059;170000988;NCINF;1;1;1.75;;
DIALYSE_P;2013;170785059;170000988;N9999;1;4;2.06;;
DIALYSE_P;2013;170792212;170000988;M1110;;3;0.22;0;0
DIALYSE_P;2013;170792212;170000988;N4100;;1;0.06;;
DIALYSE_P;2013;170792212;170000988;NCINF;2;;2;;
DIALYSE_P;2013;170792212;170000988;N9999;2;4;2.28;;
DIALYSE_P;2013;170794929;170000988;M1110;;3;0.22;0;0
DIALYSE_P;2013;170794929;170000988;N4100;;1;0.06;;
DIALYSE_P;2013;170794929;170000988;NCINF;1;1;1.5;;
DIALYSE_P;2013;170794929;170000988;N9999;1;5;1.78;;
DIALYSE_P;2013;170795165;170000988;M1110;;3;0.22;0;0
DIALYSE_P;2013;170795165;170000988;N4100;;1;0.06;;
DIALYSE_P;2013;170795165;170000988;NCINF;;2;1;;
DIALYSE_P;2013;170795165;170000988;N9999;;6;1.28;;
DIALYSE_P;2013;170802656;170000988;M1110;;2;0.25;0;0
DIALYSE_P;2013;170802656;170000988;N4100;;1;0.06;;
DIALYSE_P;2013;170802656;170000988;NCINF;1;;1;;
DIALYSE_P;2013;170802656;170000988;N9999;1;3;1.31;;
DIALYSE_P;2013;170804090;170000988;M1110;;2;0.25;0;0
DIALYSE_P;2013;170804090;170000988;NAUT;;1;0.06;;
DIALYSE_P;2013;170804090;170000988;NCINF;1;;1;;
DIALYSE_P;2013;170804090;170000988;N9999;1;3;1.31;;
DIALYSE_P;2013;180000010;180000028;M1110;3;2;2.5;0;1
DIALYSE_P;2013;180000010;180000028;N2500;6;2;4.8;;
DIALYSE_P;2013;180000010;180000028;NCINF;10;5;2;;
DIALYSE_P;2013;180000010;180000028;N9999;19;9;9.3;;
DIALYSE_P;2013;180005662;370001067;M1110;;2;0.41;0;0
DIALYSE_P;2013;180005662;370001067;NCINF;1;5;4.27;;
DIALYSE_P;2013;180005662;370001067;N9999;1;7;4.68;;
DIALYSE_P;2013;180005811;370001067;M1110;;2;0.04;0;0
DIALYSE_P;2013;180005811;370001067;NCINF;;2;0.73;;
DIALYSE_P;2013;180005811;370001067;N9999;;4;0.77;;
DIALYSE_P;2013;180005829;370001067;M1110;;2;0.76;0;0
DIALYSE_P;2013;180005829;370001067;NCINF;3;10;7.18;;
DIALYSE_P;2013;180005829;370001067;N9999;3;12;7.94;;
DIALYSE_P;2013;180006397;370001067;M1110;;2;0.08;0;0
DIALYSE_P;2013;180006397;370001067;NCINF;;3;1.4;;
DIALYSE_P;2013;180006397;370001067;N9999;;5;1.48;;
DIALYSE_P;2013;180008476;330057597;M1110;3;;3;;
DIALYSE_P;2013;180008476;330057597;N2500;1;;1;;
DIALYSE_P;2013;180008476;330057597;N4100;;1;0.2;;
DIALYSE_P;2013;180008476;330057597;NAUT;;1;0.2;;
DIALYSE_P;2013;180008476;330057597;NCINF;1;;1;;
DIALYSE_P;2013;180008476;330057597;N9999;5;2;5.4;;
DIALYSE_P;2013;190000018;190000042;M1110;3;1;1;0;1
DIALYSE_P;2013;190000018;190000042;N2500;4;;3.57;;
DIALYSE_P;2013;190000018;190000042;NAUT;5;;5;;
DIALYSE_P;2013;190000018;190000042;NCINF;12;4;15.23;;
DIALYSE_P;2013;190000018;190000042;N9999;24;5;24.8;;
DIALYSE_P;2013;190010512;870000700;NCINF;;3;2.45;;
DIALYSE_P;2013;190010512;870000700;N9999;;3;2.45;;
DIALYSE_P;2013;190010553;870000700;M1110;1;3;2.12;0;1
DIALYSE_P;2013;190010553;870000700;NAUT;1;3;2.43;;
DIALYSE_P;2013;190010553;870000700;NCINF;15;3;16.84;;
DIALYSE_P;2013;190010553;870000700;N9999;17;9;21.39;;
DIALYSE_P;2013;210001889;670005834;M1110;1;2;2;0;1
DIALYSE_P;2013;210001889;670005834;NAUT;1;;1;;
DIALYSE_P;2013;210001889;670005834;NCINF;14;2;14.5;;
DIALYSE_P;2013;210001889;670005834;N9999;16;4;17.5;;
DIALYSE_P;2013;210001939;670005834;M1110;1;2;3;;
DIALYSE_P;2013;210001939;670005834;NAUT;4;3;7;;
DIALYSE_P;2013;210001939;670005834;NCINF;16;2;18;;
DIALYSE_P;2013;210001939;670005834;N9999;21;7;28;;
DIALYSE_P;2013;210010484;670005834;NAUT;34;3;37;;
DIALYSE_P;2013;210010484;670005834;N9999;34;3;37;;
DIALYSE_P;2013;210780789;210003208;M1110;;3;1.47;0;0
DIALYSE_P;2013;210780789;210003208;N4100;1;;1;;
DIALYSE_P;2013;210780789;210003208;NAUT;2;;2;;
DIALYSE_P;2013;210780789;210003208;NCINF;20;2;21.49;;
DIALYSE_P;2013;210780789;210003208;N9999;23;5;25.96;;
DIALYSE_P;2013;210986360;670005834;M1110;0;4;0.4;;1
DIALYSE_P;2013;210986360;670005834;N9999;0;4;0.4;;
DIALYSE_P;2013;210987558;210780581;M1110;11;;8.9;1;1
DIALYSE_P;2013;210987558;210780581;N2500;12;;10.77;;
DIALYSE_P;2013;210987558;210780581;NAUT;14;;9.8;;
DIALYSE_P;2013;210987558;210780581;NCINF;27;;23.14;;
DIALYSE_P;2013;210987558;210780581;N9999;64;;52.61;;
DIALYSE_P;2013;220000012;220000020;M1110;5;2;3.3;0;
DIALYSE_P;2013;220000012;220000020;N2500;11;9;18.99;;
DIALYSE_P;2013;220000012;220000020;NAUT;1;2;1.99;;
DIALYSE_P;2013;220000012;220000020;NCINF;19;13;30.74;;
DIALYSE_P;2013;220000012;220000020;N9999;36;26;55.02;;
DIALYSE_P;2013;220013106;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;220013106;350000626;NCINF;2;;1.1;;
DIALYSE_P;2013;220013106;350000626;N9999;3;;1.15;;
DIALYSE_P;2013;220013122;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;220013122;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;220013130;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;220013130;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;220013155;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;220013155;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;220014286;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;220014286;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;220016778;350000626;M1110;1;;0.1;;
DIALYSE_P;2013;220016778;350000626;N9999;1;;0.1;;
DIALYSE_P;2013;220018899;350000626;M1110;1;;0.1;;
DIALYSE_P;2013;220018899;350000626;N9999;1;;0.1;;
DIALYSE_P;2013;220019558;350000626;M1110;1;;0.55;;
DIALYSE_P;2013;220019558;350000626;N9999;1;;0.55;;
DIALYSE_P;2013;220019848;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;220019848;350000626;NCINF;2;;1.1;;
DIALYSE_P;2013;220019848;350000626;N9999;3;;1.15;;
DIALYSE_P;2013;220020101;220000020;M1110;1;;0.16;;
DIALYSE_P;2013;220020101;220000020;N2500;;2;1.97;;
DIALYSE_P;2013;220020101;220000020;N9999;1;2;2.13;;
DIALYSE_P;2013;220020119;220000020;M1110;2;;0.32;0;0
DIALYSE_P;2013;220020119;220000020;NCINF;1;1;1.86;;
DIALYSE_P;2013;220020119;220000020;N9999;3;1;2.18;;
DIALYSE_P;2013;220020507;350000626;M1110;1;;0.85;;
DIALYSE_P;2013;220020507;350000626;N9999;1;;0.85;;
DIALYSE_P;2013;220022149;220000020;M1110;1;;0.16;;
DIALYSE_P;2013;220022149;220000020;NCINF;2;;0.22;;
DIALYSE_P;2013;220022149;220000020;N9999;3;;0.38;;
DIALYSE_P;2013;230003576;870000700;NCINF;8;1;6.95;;
DIALYSE_P;2013;230003576;870000700;N9999;8;1;6.95;;
DIALYSE_P;2013;240002691;330000266;NCINF;;5;1.63;;
DIALYSE_P;2013;240002691;330000266;N9999;;5;1.63;;
DIALYSE_P;2013;240002725;330000266;NCINF;;3;1;;
DIALYSE_P;2013;240002725;330000266;N9999;;3;1;;
DIALYSE_P;2013;240003293;240013417;M1110;0;3;0.15;;
DIALYSE_P;2013;240003293;240013417;N9999;0;3;0.15;;
DIALYSE_P;2013;240003301;240013417;M1110;0;3;0.15;;
DIALYSE_P;2013;240003301;240013417;N9999;0;3;0.15;;
DIALYSE_P;2013;240006734;240000596;M1110;3;;3;;
DIALYSE_P;2013;240006734;240000596;N9999;3;;3;;
DIALYSE_P;2013;240013219;240013417;M1110;0;3;0.45;;
DIALYSE_P;2013;240013219;240013417;N9999;0;3;0.45;;
DIALYSE_P;2013;240013466;240013417;M1110;0;3;0.3;;
DIALYSE_P;2013;240013466;240013417;N9999;0;3;0.3;;
DIALYSE_P;2013;250000114;900000365;M1110;6;0;2.83;0;1
DIALYSE_P;2013;250000114;900000365;N2500;;;8;;
DIALYSE_P;2013;250000114;900000365;N4100;;;0.8;;
DIALYSE_P;2013;250000114;900000365;NCINF;;;22;;
DIALYSE_P;2013;250000114;900000365;N9999;6;0;33.63;;
DIALYSE_P;2013;250006954;250000015;M1110;;9;0.9;0;1
DIALYSE_P;2013;250006954;250000015;N2500;8;5;11.37;;
DIALYSE_P;2013;250006954;250000015;NAUT;13;7;16.16;;
DIALYSE_P;2013;250006954;250000015;NCINF;20;15;31.53;;
DIALYSE_P;2013;250006954;250000015;N9999;41;36;59.96;;
DIALYSE_P;2013;250013448;670005834;M1110;1;0;1;;1
DIALYSE_P;2013;250013448;670005834;N2500;0;3;3;;
DIALYSE_P;2013;250013448;670005834;NCINF;0;6;4;;
DIALYSE_P;2013;250013448;670005834;N9999;1;9;8;;
DIALYSE_P;2013;250015526;670005834;M1110;0;9;1;;1
DIALYSE_P;2013;250015526;670005834;NCINF;8;6;14;;
DIALYSE_P;2013;250015526;670005834;N9999;8;15;15;;
DIALYSE_P;2013;250015534;670005834;M1110;;5;0.8;;1
DIALYSE_P;2013;250015534;670005834;NCINF;;11;6.9;;
DIALYSE_P;2013;250015534;670005834;N9999;;16;7.7;;
DIALYSE_P;2013;260000120;260016910;M1110;4;;4.63;0;1
DIALYSE_P;2013;260000120;260016910;NAUT;5;4;7.17;;
DIALYSE_P;2013;260000120;260016910;NCINF;15;3;18.85;;
DIALYSE_P;2013;260000120;260016910;N9999;24;7;30.65;;
DIALYSE_P;2013;260001631;380793802;M1110;3;1;3.14;;1
DIALYSE_P;2013;260001631;380793802;N2500;3;4;5.66;;
DIALYSE_P;2013;260001631;380793802;N4100;1;0;1;;
DIALYSE_P;2013;260001631;380793802;NAUT;7;6;12.21;;
DIALYSE_P;2013;260001631;380793802;NCINF;19;4;20.11;;
DIALYSE_P;2013;260001631;380793802;N9999;33;15;42.12;;
DIALYSE_P;2013;260003140;380793802;M1110;1;3;0.1;;1
DIALYSE_P;2013;260003140;380793802;NAUT;;1;0.34;;
DIALYSE_P;2013;260003140;380793802;NCINF;1;0;1;;
DIALYSE_P;2013;260003140;380793802;N9999;2;4;1.44;;
DIALYSE_P;2013;260003215;380793802;M1110;1;3;1.83;;1
DIALYSE_P;2013;260003215;380793802;N2500;4;0;4.07;;
DIALYSE_P;2013;260003215;380793802;N4100;1;0;1;;
DIALYSE_P;2013;260003215;380793802;NAUT;5;10;10.93;;
DIALYSE_P;2013;260003215;380793802;NCINF;16;8;20.27;;
DIALYSE_P;2013;260003215;380793802;N9999;27;21;38.1;;
DIALYSE_P;2013;260006820;380793802;M1110;;4;0.45;;1
DIALYSE_P;2013;260006820;380793802;N4100;1;;1;;
DIALYSE_P;2013;260006820;380793802;NAUT;2;4;5.23;;
DIALYSE_P;2013;260006820;380793802;NCINF;9;6;12;;
DIALYSE_P;2013;260006820;380793802;N9999;12;14;18.68;;
DIALYSE_P;2013;260006838;380793802;M1110;1;3;0.1;;1
DIALYSE_P;2013;260006838;380793802;NCINF;1;0;1;;
DIALYSE_P;2013;260006838;380793802;N9999;2;3;1.1;;
DIALYSE_P;2013;260010418;690796552;M1110;2;1;0.17;0;1
DIALYSE_P;2013;260010418;690796552;NCINF;3;5;6.01;;
DIALYSE_P;2013;260010418;690796552;N9999;5;6;6.18;;
DIALYSE_P;2013;260012760;690796552;M1110;1;;0.08;0;1
DIALYSE_P;2013;260012760;690796552;NCINF;1;1;1.43;;
DIALYSE_P;2013;260012760;690796552;N9999;2;1;1.51;;
DIALYSE_P;2013;260016993;380793802;M1110;3;1;0.16;;1
DIALYSE_P;2013;260016993;380793802;NCINF;1;;1;;
DIALYSE_P;2013;260016993;380793802;N9999;4;1;1.16;;
DIALYSE_P;2013;270000359;270023724;M1110;6;0;5.3;0;1
DIALYSE_P;2013;270000359;270023724;N2500;8;6;11.55;;
DIALYSE_P;2013;270000359;270023724;NAUT;1;1;1.95;;
DIALYSE_P;2013;270000359;270023724;NCINF;25;2;25.8;;
DIALYSE_P;2013;270000359;270023724;N9999;40;9;44.6;;
DIALYSE_P;2013;270000458;270023724;M1110;3;;0.7;0;1
DIALYSE_P;2013;270000458;270023724;N2500;2;;2;;
DIALYSE_P;2013;270000458;270023724;NAUT;;1;0.5;;
DIALYSE_P;2013;270000458;270023724;NCINF;5;;4.33;;
DIALYSE_P;2013;270000458;270023724;N9999;10;1;7.53;;
DIALYSE_P;2013;270017338;140000852;NCINF;2;;1.22;;
DIALYSE_P;2013;270017338;140000852;N9999;2;;1.22;;
DIALYSE_P;2013;270017379;140000852;NCINF;;1;0.53;;
DIALYSE_P;2013;270017379;140000852;N9999;;1;0.53;;
DIALYSE_P;2013;270017429;140000852;NCINF;;5;3.12;;
DIALYSE_P;2013;270017429;140000852;N9999;;5;3.12;;
DIALYSE_P;2013;270017478;140000852;NCINF;;7;3.36;;
DIALYSE_P;2013;270017478;140000852;N9999;;7;3.36;;
DIALYSE_P;2013;280006594;280000852;M1110;;1;0.2;0;0
DIALYSE_P;2013;280006594;280000852;N2500;1;;1;;
DIALYSE_P;2013;280006594;280000852;NCINF;2;;2;;
DIALYSE_P;2013;280006594;280000852;N9999;3;1;3.2;;
DIALYSE_P;2013;280502741;280000852;M1110;;3;0.6;0;0
DIALYSE_P;2013;280502741;280000852;N2500;1;2;2.6;;
DIALYSE_P;2013;280502741;280000852;NAUT;;1;0.8;;
DIALYSE_P;2013;280502741;280000852;NCINF;5;1;5.4;;
DIALYSE_P;2013;280502741;280000852;N9999;6;7;9.4;;
DIALYSE_P;2013;280503848;280000852;M1110;;2;0.4;0;0
DIALYSE_P;2013;280503848;280000852;N2500;1;;1;;
DIALYSE_P;2013;280503848;280000852;NAUT;1;;1;;
DIALYSE_P;2013;280503848;280000852;NCINF;2;1;2.8;;
DIALYSE_P;2013;280503848;280000852;N9999;4;3;5.2;;
DIALYSE_P;2013;280504267;280000134;M1110;3;2;2.4;0;1
DIALYSE_P;2013;280504267;280000134;N2500;7;5;8.05;;
DIALYSE_P;2013;280504267;280000134;NAUT;3;1;3.6;;
DIALYSE_P;2013;280504267;280000134;NCINF;12;11;14.9;;
DIALYSE_P;2013;280504267;280000134;N9999;25;19;28.95;;
DIALYSE_P;2013;280504309;280000852;M1110;;2;0.4;0;0
DIALYSE_P;2013;280504309;280000852;N2500;2;;2;;
DIALYSE_P;2013;280504309;280000852;NCINF;2;1;2.8;;
DIALYSE_P;2013;280504309;280000852;N9999;4;3;5.2;;
DIALYSE_P;2013;280504689;280001025;M1110;;;;0;1
DIALYSE_P;2013;280504689;280001025;N2500;7;7;7;;
DIALYSE_P;2013;280504689;280001025;NCINF;9;4;11.9;;
DIALYSE_P;2013;280504689;280001025;N9999;16;11;18.9;;
DIALYSE_P;2013;290000025;290020700;M1110;3;2;3.6;0;1
DIALYSE_P;2013;290000025;290020700;N2500;3;5;6.68;;
DIALYSE_P;2013;290000025;290020700;NAUT;2;1;2.8;;
DIALYSE_P;2013;290000025;290020700;NCINF;6;10;14.7;;
DIALYSE_P;2013;290000025;290020700;N9999;14;18;27.78;;
DIALYSE_P;2013;290000850;330031089;M1110;;2;1;;
DIALYSE_P;2013;290000850;330031089;N4100;;1;0.6;;
DIALYSE_P;2013;290000850;330031089;NCINF;9;1;8.56;;
DIALYSE_P;2013;290000850;330031089;N9999;9;4;10.16;;
DIALYSE_P;2013;290000975;290000546;M1110;;7;2.45;0;0
DIALYSE_P;2013;290000975;290000546;N2500;1;3;3.39;;
DIALYSE_P;2013;290000975;290000546;NCINF;;8;6.92;;
DIALYSE_P;2013;290000975;290000546;N9999;1;18;12.76;;
DIALYSE_P;2013;290004324;290000017;N2500;6;5;9.5;;
DIALYSE_P;2013;290004324;290000017;NAUT;2;1;2.5;;
DIALYSE_P;2013;290004324;290000017;NCINF;9;7;14.25;;
DIALYSE_P;2013;290004324;290000017;N9999;17;13;26.25;;
DIALYSE_P;2013;290005131;350000626;M1110;2;;1.5;;
DIALYSE_P;2013;290005131;350000626;N9999;2;;1.5;;
DIALYSE_P;2013;290005172;350000626;M1110;1;;0.1;;
DIALYSE_P;2013;290005172;350000626;N9999;1;;0.1;;
DIALYSE_P;2013;290005230;350000626;M1110;1;;0.15;;
DIALYSE_P;2013;290005230;350000626;N9999;1;;0.15;;
DIALYSE_P;2013;290016286;350000626;M1110;1;;1;;
DIALYSE_P;2013;290016286;350000626;N9999;1;;1;;
DIALYSE_P;2013;290016294;350000626;M1110;1;;1;;
DIALYSE_P;2013;290016294;350000626;N9999;1;;1;;
DIALYSE_P;2013;290018548;350000626;M1110;1;;0.2;;
DIALYSE_P;2013;290018548;350000626;N9999;1;;0.2;;
DIALYSE_P;2013;290018555;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;290018555;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;290018563;350000626;M1110;1;;0.15;;
DIALYSE_P;2013;290018563;350000626;N9999;1;;0.15;;
DIALYSE_P;2013;290021070;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;290021070;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;290023779;350000626;M1110;1;;0.8;;
DIALYSE_P;2013;290023779;350000626;N9999;1;;0.8;;
DIALYSE_P;2013;290023787;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;290023787;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;290024579;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;290024579;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;290025337;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;290025337;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;290028539;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;290028539;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;290029669;350000626;M1110;2;;1.6;;
DIALYSE_P;2013;290029669;350000626;N9999;2;;1.6;;
DIALYSE_P;2013;290030808;350000626;M1110;1;;0.2;;
DIALYSE_P;2013;290030808;350000626;N9999;1;;0.2;;
DIALYSE_P;2013;290031541;350000626;M1110;1;;0.05;;
DIALYSE_P;2013;290031541;350000626;N9999;1;;0.05;;
DIALYSE_P;2013;290032028;350000626;M1110;1;;1;;
DIALYSE_P;2013;290032028;350000626;N9999;1;;1;;
DIALYSE_P;2013;290032655;350000626;M1110;1;;0.15;;
DIALYSE_P;2013;290032655;350000626;N9999;1;;0.15;;
DIALYSE_P;2013;290032713;350000626;M1110;1;;0.5;;
DIALYSE_P;2013;290032713;350000626;N9999;1;;0.5;;
DIALYSE_P;2013;2A0000022;2A0000014;M1110;1;;1;;
DIALYSE_P;2013;2A0000022;2A0000014;N2500;5;0;5;;
DIALYSE_P;2013;2A0000022;2A0000014;NAUT;5;0;5;;
DIALYSE_P;2013;2A0000022;2A0000014;NCINF;11;0;11.19;;
DIALYSE_P;2013;2A0000022;2A0000014;N9999;22;0;22.19;;
DIALYSE_P;2013;2A0000154;2A0000204;M1110;2;;2;0;1
DIALYSE_P;2013;2A0000154;2A0000204;N9999;2;;2;;
DIALYSE_P;2013;2A0003174;2A0003166;M1110;;1;1;0;0
DIALYSE_P;2013;2A0003174;2A0003166;N2500;1;;1;;
DIALYSE_P;2013;2A0003174;2A0003166;NAUT;1;1;1.7;;
DIALYSE_P;2013;2A0003174;2A0003166;NCINF;3;1;3.5;;
DIALYSE_P;2013;2A0003174;2A0003166;N9999;5;3;7.2;;
DIALYSE_P;2013;2B0000012;2B0000020;M1110;2;;2;0;1
DIALYSE_P;2013;2B0000012;2B0000020;NCINF;13;0;6.68;;
DIALYSE_P;2013;2B0000012;2B0000020;N9999;15;0;8.68;;
DIALYSE_P;2013;2B0004071;130006810;M1110;0;1;0.9;;
DIALYSE_P;2013;2B0004071;130006810;N4100;0;0;0.05;;
DIALYSE_P;2013;2B0004071;130006810;NAUT;1;1;1.38;;
DIALYSE_P;2013;2B0004071;130006810;NCINF;0;2;0.66;;
DIALYSE_P;2013;2B0004071;130006810;N9999;1;4;2.99;;
DIALYSE_P;2013;2B0004212;130006810;M1110;;0;0.9;;
DIALYSE_P;2013;2B0004212;130006810;N2500;1;;1;;
DIALYSE_P;2013;2B0004212;130006810;N4100;;;0.05;;
DIALYSE_P;2013;2B0004212;130006810;NAUT;;;0.31;;
DIALYSE_P;2013;2B0004212;130006810;NCINF;;1;0.66;;
DIALYSE_P;2013;2B0004212;130006810;N9999;1;1;2.92;;
DIALYSE_P;2013;2B0004584;130016058;M1110;;2;0.2;0;0
DIALYSE_P;2013;2B0004584;130016058;NAUT;;4;0.9;;
DIALYSE_P;2013;2B0004584;130016058;NCINF;;5;1.39;;
DIALYSE_P;2013;2B0004584;130016058;N9999;;11;2.49;;
DIALYSE_P;2013;300007119;340000264;M1110;2;1;2.93;0;1
DIALYSE_P;2013;300007119;340000264;NAUT;3;1;3.47;;
DIALYSE_P;2013;300007119;340000264;NCINF;27;1;24.1;;
DIALYSE_P;2013;300007119;340000264;N9999;32;3;30.5;;
DIALYSE_P;2013;300007168;340000264;M1110;;;;0;1
DIALYSE_P;2013;300007168;340000264;NCINF;;3;0.51;;
DIALYSE_P;2013;300007168;340000264;N9999;;3;0.51;;
DIALYSE_P;2013;300008588;340000413;M1110;2;1;2.75;1;1
DIALYSE_P;2013;300008588;340000413;N2500;9;4;11.33;;
DIALYSE_P;2013;300008588;340000413;N4100;1;2;1.69;;
DIALYSE_P;2013;300008588;340000413;NAUT;4;12;10.16;;
