BOR;AN;FI;FI_EJ;PERSO;PRESTA;MAD;FI1;FI2
Q26;2013;630007748;630000990;N2000;;1;630000420;
Q26;2013;630007839;630000990;N2000;1;;;
Q26;2013;630007888;630000990;N2000;;1;630781029;
Q26;2013;630009678;750043994;N2000;1;0;;
Q26;2013;630010296;630010270;M1000;;1;630000404;
Q26;2013;630010510;750043994;M1010;0;1;630780310;
Q26;2013;630010510;750043994;N2000;0;1;630780310;
Q26;2013;630010528;630000990;N2000;;1;630000479;
Q26;2013;630780179;630011534;N2000;1;0;;
Q26;2013;630780195;630786754;N2000;1;;;
Q26;2013;630780195;630786754;N5000;1;;;
Q26;2013;630780401;630000172;N5000;1;;;
Q26;2013;630780526;630009991;N1000;0;1;630000131;
Q26;2013;630780526;630009991;N2000;1;0;;
Q26;2013;630780526;630009991;N5000;1;1;630000131;
Q26;2013;630781755;630011518;M1000;1;0;;
Q26;2013;630781755;630011518;M2000;1;0;;
Q26;2013;630781755;630011518;M3000;1;0;;
Q26;2013;630781755;630011518;N2000;1;0;;
Q26;2013;630781821;750043994;N2000;1;0;;
Q26;2013;630781839;630000826;N2000;1;0;;
Q26;2013;630783538;630780989;N1000;0;1;630781011;
Q26;2013;630783538;630780989;N2000;1;0;;
Q26;2013;630784742;630000990;N2000;1;;;
Q26;2013;630790384;630786754;N2000;1;;;
Q26;2013;640000402;640780813;M1000;0;1;400000105;640000600
Q26;2013;640000402;640780813;M1010;0;1;400000105;640000600
Q26;2013;640000402;640780813;M2000;1;1;400000105;640000600
Q26;2013;640000402;640780813;M3000;0;1;640000600;
Q26;2013;640000402;640780813;N2000;1;0;;
Q26;2013;640000410;640780821;M1000;1;1;640781290;
Q26;2013;640000410;640780821;M2000;0;1;640781290;640780813
Q26;2013;640000410;640780821;N1000;0;1;640781290;
Q26;2013;640000410;640780821;N2000;1;1;640781290;640780813
Q26;2013;640000428;640780839;M3000;;1;980500003;
Q26;2013;640000428;640780839;N1000;;1;640780821;
Q26;2013;640000600;640781290;M1000;1;;640780862;640780417
Q26;2013;640003836;640791976;N2000;1;;;
Q26;2013;640007019;;N2000;1;;;
Q26;2013;640007019;;N5000;1;;;
Q26;2013;640010518;640010468;N1000;1;0;;
Q26;2013;640010518;640010468;N2000;1;0;;
Q26;2013;640010518;640010468;N5000;1;0;;
Q26;2013;640013298;640011508;N1000;1;;;
Q26;2013;640013298;640011508;N2000;1;0;;
Q26;2013;640017521;640790374;N2000;1;0;520263971;
Q26;2013;640780185;640000089;M1000;1;;;
Q26;2013;640780185;640000089;N1000;1;;;
Q26;2013;640780185;640000089;N2000;1;;;
Q26;2013;640780185;640000089;N3000;1;;;
Q26;2013;640780227;330056540;N1000;1;0;;
Q26;2013;640780227;330056540;N2000;1;0;;
Q26;2013;640780490;640000212;N2000;1;;;
Q26;2013;640780581;640000253;N1000;1;;;
Q26;2013;640780623;640000287;N2000;1;0;;
Q26;2013;640780631;640000295;N1000;1;0;;
Q26;2013;640780649;640000303;N2000;1;0;;
Q26;2013;640780649;640000303;N5000;1;0;;
Q26;2013;640780904;750721334;N2000;1;0;;
Q26;2013;640780938;640000451;N2000;1;;;
Q26;2013;640780938;640000451;N4000;1;;;
Q26;2013;640780946;640000469;M3000;1;0;;
Q26;2013;640780946;640000469;N1000;1;0;;
Q26;2013;640780946;640000469;N5000;1;0;;
Q26;2013;640781225;640000568;N2000;1;;;
Q26;2013;640781308;640000618;N2000;1;;;
Q26;2013;640781340;640000642;N2000;1;0;;
Q26;2013;640786281;640791976;N2000;1;;;
Q26;2013;640787156;640001699;N2000;1;0;;
Q26;2013;640787172;640001715;N1000;1;;640001715;
Q26;2013;640787172;640001715;N5000;1;;640001715;
Q26;2013;640789426;640003497;N2000;1;0;;
Q26;2013;640789624;640016614;N2000;1;;;
Q26;2013;650000060;650780174;N1000;1;0;;
Q26;2013;650000060;650780174;N4000;1;0;;
Q26;2013;650000078;650780190;N2000;0;1;650780398;
Q26;2013;650000078;650780190;N4000;0;1;650000052;
Q26;2013;650000417;650783160;M1000;;1;290000017;
Q26;2013;650000417;650783160;M1010;;1;650780174;
Q26;2013;650780398;750005068;M1000;1;0;;
Q26;2013;650780398;750005068;M1010;1;0;;
Q26;2013;650780398;750005068;N2000;1;0;;
Q26;2013;650780729;650000276;N1000;1;0;;
Q26;2013;660000084;660780180;M1000;1;1;660781246;660780198
Q26;2013;660000092;660780198;M1000;0;1;660780271;
Q26;2013;660000092;660780198;N5000;1;;;
Q26;2013;660000605;660786799;N1000;0;1;110786324;660780172
Q26;2013;660000605;660786799;N2000;1;1;660780172;
Q26;2013;660000605;660786799;N3000;0;1;660780172;
Q26;2013;660005166;660786542;M1010;1;0;;
Q26;2013;660005166;660786542;N2000;1;0;;
Q26;2013;660006305;660006297;N2000;1;;;
Q26;2013;660006990;340019363;N1000;0;1;340019363;660007006
Q26;2013;660006990;340019363;N2000;1;1;340019363;660007006
Q26;2013;660006990;340019363;N3000;0;1;660007006;
Q26;2013;660007006;340019363;M1000;0;1;340019363;660006990
Q26;2013;660007006;340019363;M1010;0;1;340019363;
Q26;2013;660007006;340019363;M3000;1;0;;
Q26;2013;660007006;340019363;N1000;0;1;340019363;
Q26;2013;660007006;340019363;N2000;1;1;660006990;340019363
Q26;2013;660780156;340015171;N2000;1;0;;
Q26;2013;660780172;660786799;M1000;0;1;660780180;
Q26;2013;660780172;660786799;N1000;0;1;110786324;
Q26;2013;660780172;660786799;N2000;1;1;660000605;
Q26;2013;660780321;590799730;N3000;1;0;;
Q26;2013;660780321;590799730;N5000;1;0;;
Q26;2013;660780370;660786799;N1000;0;1;110786324;
Q26;2013;660780370;660786799;N2000;1;0;;
Q26;2013;660780370;660786799;N4000;0;1;660000605;
Q26;2013;660780628;660000282;N2000;1;0;;
Q26;2013;660780628;660000282;N3000;1;0;;
Q26;2013;660780628;660000282;N5000;1;0;;
Q26;2013;660780669;660000324;N2000;1;0;;
Q26;2013;660780743;660000373;N2000;1;0;;
Q26;2013;660780776;660000399;N4000;1;;;
Q26;2013;660780776;660000399;N5000;1;;;
Q26;2013;660781287;660000621;N2000;1;;;
Q26;2013;660781287;660000621;N3000;1;;;
Q26;2013;660790163;660790155;N5000;1;;;
Q26;2013;670000025;670780055;M1010;;1;670013754;
Q26;2013;670000025;670780055;M2000;;1;680000973;
Q26;2013;670000025;670780055;N1000;0;1;670013754;
Q26;2013;670000025;670780055;N2000;0;1;670013754;
Q26;2013;670000025;670780055;N3000;0;0;670013754;
Q26;2013;670000025;670780055;N4000;0;1;670013754;
Q26;2013;670000025;670780055;N5000;0;1;670013754;
Q26;2013;670000033;670780063;N1000;1;;;
Q26;2013;670000033;670780063;N2000;1;;;
Q26;2013;670000041;670780071;N1000;1;0;;
Q26;2013;670000041;670780071;N3000;1;1;670013366;
Q26;2013;670000082;670780147;N1000;;1;530814219;
Q26;2013;670000082;670780147;N2000;1;0;444632756;
Q26;2013;670000157;670780337;M1000;0;1;670000165;
Q26;2013;670000157;670780337;M2000;0;1;670780055;
Q26;2013;670000157;670780337;N4000;0;1;670013366;
Q26;2013;670000165;670780345;M1000;1;0;;
Q26;2013;670000215;680000643;N2000;1;;;
Q26;2013;670000249;680000643;N2000;1;;;
Q26;2013;670000272;670780543;N2000;1;0;;
Q26;2013;670000306;670780584;N2000;1;;;
Q26;2013;670000371;670780675;N3000;0;1;670780642;
Q26;2013;670000371;670780675;N5000;0;1;670780642;
Q26;2013;670000405;670780709;M2000;0;1;670000397;
Q26;2013;670000405;670780709;N1000;0;1;670000397;670000603
Q26;2013;670000413;670780717;N1000;0;1;670000603;
Q26;2013;670000413;670780717;N2000;0;1;670000603;
Q26;2013;670000603;670781152;M3000;;1;670000397;680000973
Q26;2013;670000603;670781152;N2000;;1;670780717;
Q26;2013;670002278;750043994;M1010;1;0;;
Q26;2013;670002278;750043994;N2000;1;0;;
Q26;2013;670005479;670000652;N5000;1;0;;
Q26;2013;670009109;670780055;M3000;;1;670013754;
Q26;2013;670009109;670780055;N1000;0;1;670013754;
Q26;2013;670009109;670780055;N2000;0;1;670013754;
Q26;2013;670009109;670780055;N3000;0;0;670013754;
Q26;2013;670009109;670780055;N4000;0;1;670013754;
Q26;2013;670009109;670780055;N5000;0;1;670013754;
Q26;2013;670013754;;N2000;0;1;680000973;680000627
Q26;2013;670013895;670000652;M1000;0;1;670780337;
Q26;2013;670014992;670780139;N1000;0;1;670780055;
Q26;2013;670016237;670016211;N1000;1;;;530814219
Q26;2013;670016237;670016211;N2000;1;;;453527921
Q26;2013;670780113;670780055;M3000;;1;670013754;
Q26;2013;670780113;670780055;N1000;0;1;670013754;
Q26;2013;670780113;670780055;N2000;0;1;670013754;
Q26;2013;670780113;670780055;N3000;0;0;670013754;
Q26;2013;670780113;670780055;N4000;0;1;670013754;
Q26;2013;670780113;670780055;N5000;0;1;670013754;
Q26;2013;670780121;670013754;M1000;0;1;670780055;
Q26;2013;670780121;670013754;N1000;0;1;670780055;
Q26;2013;670780121;670013754;N2000;0;1;670780055;
Q26;2013;670780162;670000108;N1000;0;1;530814219;
Q26;2013;670780162;670000108;N2000;1;0;444632756;453527921
Q26;2013;670780188;670014604;N2000;1;0;;
Q26;2013;670780212;670014604;N2000;1;;;
Q26;2013;670780378;670000785;N2000;1;0;;
Q26;2013;670780386;670000199;N2000;1;;;
Q26;2013;670780600;750050759;N2000;1;;;
Q26;2013;670781574;670000652;M1000;0;1;670780386;680000486
Q26;2013;670781574;670000652;N2000;0;1;670780337;680000973
Q26;2013;670781574;670000652;N3000;0;1;670780055;
Q26;2013;670781574;670000652;N4000;1;0;;
Q26;2013;670783133;670780055;N1000;;1;670013754;
Q26;2013;670783133;670780055;N2000;;1;670013754;
Q26;2013;670783133;670780055;N3000;;0;670013754;
Q26;2013;670783133;670780055;N4000;;1;670013754;
Q26;2013;670783133;670780055;N5000;;1;670013754;
Q26;2013;670783273;670780055;M1000;;1;680013232;
Q26;2013;670783273;670780055;M1010;;1;670013754;
Q26;2013;670783273;670780055;M2000;;1;670013754;
Q26;2013;670783273;670780055;M3000;;1;670013754;
Q26;2013;670783273;670780055;N1000;0;1;670013754;
Q26;2013;670783273;670780055;N2000;0;1;670013754;
Q26;2013;670783273;670780055;N3000;0;0;670013754;
Q26;2013;670783273;670780055;N4000;0;1;670013754;
Q26;2013;670783273;670780055;N5000;0;1;670013754;
Q26;2013;670792027;670792340;N2000;1;0;;
Q26;2013;670795921;670000652;M1000;0;1;670780337;
Q26;2013;670797539;670014604;N2000;1;0;;
Q26;2013;670797729;750832701;N2000;1;0;;
Q26;2013;670798420;670792340;N2000;1;0;;
Q26;2013;670799550;670780055;N1000;0;1;670013754;
Q26;2013;670799550;670780055;N2000;0;1;670013754;
Q26;2013;670799550;670780055;N3000;0;0;670013754;
Q26;2013;670799550;670780055;N4000;0;1;670013754;
Q26;2013;670799550;670780055;N5000;0;1;670013754;
Q26;2013;670799667;670000652;M1000;;1;670780386;
Q26;2013;670799667;670000652;N1000;;1;670780386;
Q26;2013;670799667;670000652;N2000;;1;670780386;
Q26;2013;670799667;670000652;N3000;;1;670780386;
Q26;2013;670799675;680000643;N2000;1;;;
Q26;2013;680000031;680000171;N1000;0;1;680000486;
Q26;2013;680000122;680000346;M1010;;1;680000437;
Q26;2013;680000122;680000346;M3000;0;1;680000437;
Q26;2013;680000122;680000346;N2000;1;;;
Q26;2013;680000130;680000353;N1000;1;0;;
Q26;2013;680000130;680000353;N2000;1;0;;
Q26;2013;680000130;680000353;N5000;1;0;;
Q26;2013;680000197;680000049;N2000;1;;;
Q26;2013;680000221;670781293;N2000;1;;;
Q26;2013;680000312;680015963;N2000;1;;;
Q26;2013;680000320;680000643;N2000;1;;;
Q26;2013;680000494;680000643;N2000;1;;;
Q26;2013;680000544;680000395;M1000;0;1;680000395;
Q26;2013;680000544;680000395;M3000;0;1;680000395;
Q26;2013;680000544;680000395;N2000;1;0;680000395;
Q26;2013;680000577;680000411;M3000;0;1;680001179;680000486
Q26;2013;680000577;680000411;N1000;0;1;680001179;
Q26;2013;680000577;680000411;N2000;0;1;680001179;
Q26;2013;680000601;680000437;M1000;1;1;680000486;680000346
Q26;2013;680000601;680000437;M1010;1;1;680000486;
Q26;2013;680000601;680000437;M2000;1;1;680000486;
Q26;2013;680000601;680000437;M3000;0;1;680000486;680000395
Q26;2013;680000627;680000486;M1000;0;1;680000973;680001179
Q26;2013;680000627;680000486;M1010;0;1;680001179;
Q26;2013;680000627;680000486;N2000;1;0;;
Q26;2013;680000684;680000973;M1000;;1;670780055;680000486
Q26;2013;680000684;680000973;M2000;;1;670780055;
Q26;2013;680000684;680000973;N2000;1;1;680000874;
Q26;2013;680000692;680000981;M1010;0;1;680001005;
Q26;2013;680000700;680001005;N1000;;1;680000973;
Q26;2013;680000700;680001005;N2000;;1;680000973;680001088
Q26;2013;680000700;680001005;N3000;;1;680000981;
Q26;2013;680000700;680001005;N5000;;1;680001179;
Q26;2013;680000726;680012648;M1000;0;1;680014495;
Q26;2013;680000726;680012648;M3000;1;1;680001112;
Q26;2013;680000726;680012648;N1000;0;1;680014495;680011558
Q26;2013;680000726;680012648;N5000;1;0;;
Q26;2013;680000742;680001054;M1010;;1;670000397;
Q26;2013;680000742;680001054;N1000;;1;670000397;
Q26;2013;680000742;680001054;N5000;;1;670000397;
Q26;2013;680000833;680001138;M1010;0;1;680000783;
Q26;2013;680000833;680001138;M3000;;1;680000742;
Q26;2013;680000833;680001138;N2000;1;0;;
Q26;2013;680001245;680000973;M1000;;0;680000486;
Q26;2013;680001245;680000973;N2000;0;1;680000627;
Q26;2013;680001252;680001112;M3000;0;1;680000486;680000627
Q26;2013;680001328;750005068;N2000;1;0;;
Q26;2013;680001328;750005068;N5000;1;0;;
Q26;2013;680003324;680014495;N2000;1;0;;
Q26;2013;680004546;680000486;M1000;0;1;680000437;680000395
Q26;2013;680010824;670000652;N2000;0;1;680000973;
Q26;2013;680010824;670000652;N3000;0;1;680000973;
Q26;2013;680013547;680015963;N2000;1;0;;
Q26;2013;680013778;670000652;M1000;0;1;680000486;
Q26;2013;680013778;670000652;N3000;0;1;680000486;
Q26;2013;680017829;680017811;M1000;0;1;680000486;
Q26;2013;680017829;680017811;N2000;0;1;680000486;
Q26;2013;690000013;690780036;M1000;1;1;690780143;
Q26;2013;690000013;690780036;N2000;0;1;690781810;
Q26;2013;690000021;690780044;M1000;1;0;;
Q26;2013;690000021;690780044;N2000;1;0;;
Q26;2013;690000021;690780044;N4000;1;0;;
Q26;2013;690000021;690780044;N5000;1;0;;
Q26;2013;690000039;690780051;N1000;0;1;690780085;
Q26;2013;690000039;690780051;N2000;1;0;;
Q26;2013;690000047;690780069;M1010;;1;380000174;
Q26;2013;690000054;690780077;N2000;1;0;;
Q26;2013;690000062;690780085;N1000;1;0;;
Q26;2013;690000062;690780085;N2000;1;0;;
Q26;2013;690000062;690780085;N4000;1;0;;
Q26;2013;690000096;690780119;M3000;0;1;690780101;
Q26;2013;690000096;690780119;N1000;0;1;690780150;
Q26;2013;690000096;690780119;N2000;1;1;690780150;
Q26;2013;690000096;690780119;N3000;0;1;690780150;
Q26;2013;690000245;690780432;N1000;1;0;;
Q26;2013;690000245;690780432;N2000;1;0;;
Q26;2013;690000245;690780432;N3000;1;0;;
Q26;2013;690000245;690780432;N4000;1;0;;
Q26;2013;690000245;690780432;N5000;1;0;;
Q26;2013;690000310;;M1000;1;1;690780119;690780150
Q26;2013;690000310;;N3000;1;1;690780119;
Q26;2013;690000401;750000218;M1000;0;1;420784878;690781810
Q26;2013;690000401;750000218;M3000;1;1;420013831;
Q26;2013;690000401;750000218;N2000;1;1;420784878;
Q26;2013;690000401;750000218;N5000;1;0;;
Q26;2013;690000419;690780820;M1010;1;0;;
Q26;2013;690000419;690780820;N2000;1;0;;
Q26;2013;690000419;690780820;N4000;1;0;;
Q26;2013;690000419;690780820;N5000;1;0;;
Q26;2013;690000427;750721334;M3000;1;;;
Q26;2013;690000427;750721334;N2000;1;0;;
Q26;2013;690000427;750721334;N3000;1;;;
Q26;2013;690000427;750721334;N4000;1;;;
Q26;2013;690000427;750721334;N5000;1;;;
Q26;2013;690000575;690782222;M1000;1;1;690780119;
Q26;2013;690000575;690782222;M1010;1;0;;
Q26;2013;690000575;690782222;N2000;1;1;010780096;690782271
Q26;2013;690000575;690782222;N3000;0;1;010780096;690780119
Q26;2013;690000583;690782230;N1000;0;1;690782248;
Q26;2013;690000583;690782230;N4000;0;1;690782248;
Q26;2013;690000591;690782248;N1000;0;1;690782230;
Q26;2013;690000591;690782248;N2000;0;1;690782230;
Q26;2013;690000609;690010749;M3000;1;;;
Q26;2013;690000609;690010749;N1000;;1;420780033;
Q26;2013;690000609;690010749;N2000;1;;;
Q26;2013;690000609;690010749;N3000;;1;420000036;
Q26;2013;690000617;690031455;N2000;1;;;
Q26;2013;690000625;690782271;M1000;0;1;690782222;
Q26;2013;690000625;690782271;M1010;1;1;690782222;
Q26;2013;690000625;690782271;M2000;0;1;690782222;690781810
Q26;2013;690000625;690782271;M3000;1;1;690782222;
Q26;2013;690000625;690782271;N1000;0;1;690782222;
Q26;2013;690000625;690782271;N2000;0;1;690782222;690780119
Q26;2013;690000625;690782271;N3000;1;0;;
Q26;2013;690000625;690782271;N5000;0;1;690782222;
Q26;2013;690000633;690010749;M1010;;1;420780033;
Q26;2013;690000633;690010749;M3000;1;;;
Q26;2013;690000633;690010749;N1000;;1;420000010;
Q26;2013;690000633;690010749;N2000;1;1;420000010;
Q26;2013;690000633;690010749;N3000;;1;420000036;
Q26;2013;690000641;690782297;N2000;1;0;;
Q26;2013;690000773;690782925;N2000;1;0;;
Q26;2013;690000880;690783220;M1000;0;1;690805353;690782222
Q26;2013;690000880;690783220;M2000;0;1;690781836;690780093
Q26;2013;690000880;690783220;N1000;1;0;;
Q26;2013;690000880;690783220;N2000;1;0;;
Q26;2013;690000880;690783220;N5000;1;0;;
Q26;2013;690001524;690787338;N2000;1;;;
Q26;2013;690002092;010783009;N5000;1;0;;
Q26;2013;690004718;690796552;N2000;1;0;;
Q26;2013;690006721;010783009;N1000;0;1;380781369;
Q26;2013;690006721;010783009;N2000;1;0;;
Q26;2013;690006721;010783009;N5000;1;1;690002092;
Q26;2013;690006887;690780432;N2000;1;0;;
Q26;2013;690006887;690780432;N5000;1;0;;
Q26;2013;690007315;690793633;N2000;1;0;;
Q26;2013;690010848;690000450;N2000;1;0;;
Q26;2013;690012109;690027008;M1010;1;0;;
Q26;2013;690012109;690027008;N1000;1;0;;
Q26;2013;690012109;690027008;N2000;1;0;;
Q26;2013;690022009;690796552;N2000;1;0;;
Q26;2013;690022009;690796552;N5000;1;0;;
Q26;2013;690022959;690000732;M1000;0;1;690780101;
Q26;2013;690022959;690000732;N2000;0;1;690780101;
Q26;2013;690023239;690000146;N2000;1;0;;
Q26;2013;690023411;690000252;N1000;1;0;;
Q26;2013;690023411;690000252;N2000;1;0;;
Q26;2013;690025366;690000450;N2000;1;0;;
Q26;2013;690029186;690027099;N2000;1;0;;
Q26;2013;690030119;750043994;N3000;1;0;;
Q26;2013;690031513;690000278;N2000;1;;;
Q26;2013;690034558;690006598;M1000;0;1;690780382;
Q26;2013;690034558;690006598;N1000;0;1;690780382;
Q26;2013;690034558;690006598;N2000;0;1;690780382;
Q26;2013;690780093;750821092;N2000;1;;;
Q26;2013;690780093;750821092;N5000;1;;;
Q26;2013;690780150;690000104;N2000;1;0;;
Q26;2013;690780200;690000112;M1000;0;1;690781810;
Q26;2013;690780200;690000112;N2000;1;1;690781810;
Q26;2013;690780200;690000112;N5000;1;0;;
Q26;2013;690780226;690000138;N2000;1;0;;
Q26;2013;690780259;690030457;N1000;1;0;;
Q26;2013;690780259;690030457;N2000;1;0;;
Q26;2013;690780358;690000195;N2000;1;0;;
Q26;2013;690780358;690000195;N4000;1;0;;
Q26;2013;690780366;690000203;N2000;1;;;
Q26;2013;690780366;690000203;N4000;1;;;
Q26;2013;690780382;690000211;M3000;1;1;690781836;
Q26;2013;690780382;690000211;N1000;0;1;690781836;
Q26;2013;690780382;690000211;N2000;1;0;;
Q26;2013;690780390;690000229;M1000;1;0;;
Q26;2013;690780390;690000229;M1010;1;0;;
Q26;2013;690780390;690000229;M2000;1;0;;
Q26;2013;690780390;690000229;M3000;1;0;;
Q26;2013;690780390;690000229;N2000;1;0;;
Q26;2013;690780390;690000229;N4000;1;0;;
Q26;2013;690780390;690000229;N5000;1;0;;
Q26;2013;690780416;690031190;M1000;1;;;
Q26;2013;690780416;690031190;M3000;1;;;
Q26;2013;690780416;690031190;N2000;1;;;
Q26;2013;690780481;920000395;N2000;1;0;;
Q26;2013;690780499;690000278;M1000;1;;;
Q26;2013;690780499;690000278;N4000;1;;;
Q26;2013;690780515;690000294;N2000;1;0;;
Q26;2013;690780549;750043994;N5000;1;0;;
Q26;2013;690780648;690036900;N2000;1;0;;
Q26;2013;690780655;690000377;N2000;1;0;;
Q26;2013;690780663;690000385;N2000;1;0;;
Q26;2013;690781026;690029723;M1010;1;;;
Q26;2013;690781026;690029723;N2000;1;;;
Q26;2013;690781737;750721334;N2000;1;0;;
Q26;2013;690781836;690006598;M1000;1;1;690784061;
Q26;2013;690781836;690006598;M2000;1;0;;
Q26;2013;690781836;690006598;N1000;0;1;690784061;
Q26;2013;690781836;690006598;N2000;1;1;690784061;
Q26;2013;690781836;690006598;N3000;0;1;690784061;
Q26;2013;690781836;690006598;N4000;1;0;;
Q26;2013;690782172;;N1000;1;;;
Q26;2013;690782172;;N4000;0;1;690002092;
Q26;2013;690782420;690793633;N1000;1;0;;
Q26;2013;690782420;690793633;N2000;1;0;;
Q26;2013;690782834;690000724;N2000;1;0;;
Q26;2013;690783154;690781810;N2000;1;1;690780101;
Q26;2013;690783154;690781810;N4000;0;1;690783220;
Q26;2013;690784061;690006598;M1000;0;1;690780382;
Q26;2013;690784061;690006598;N2000;1;1;690780382;
Q26;2013;690784194;690781810;N1000;0;1;;
Q26;2013;690784194;690781810;N2000;1;0;;
Q26;2013;690784244;750721334;N2000;1;0;;
Q26;2013;690787452;690781810;N2000;1;0;;
Q26;2013;690787478;690781810;N2000;1;0;;
Q26;2013;690788930;690001623;N2000;1;0;;
Q26;2013;690790472;690029723;N2000;1;0;;
Q26;2013;690790480;690006598;N1000;1;0;;
Q26;2013;690790480;690006598;N2000;1;0;;
Q26;2013;690793468;690002068;N2000;1;0;;
Q26;2013;690793468;690002068;N4000;1;0;;
Q26;2013;690796727;;M1000;0;1;690781810;
Q26;2013;690796727;;N1000;0;1;690780119;
Q26;2013;690796727;;N2000;1;1;690781810;
Q26;2013;690796727;;N3000;0;1;690780101;690780119
Q26;2013;690796727;;N5000;1;0;;
Q26;2013;690799283;690796552;N2000;1;0;;
