BOR;AN;FI;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A15;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2013;840000392;840000046;0;;;;1;0;107;0;;30;;0;0;0;0;0;0;0;0;0;0;733281;1;;83;83;1;0;0;0;1;1;1;0;;;0;0;0;0;1;;;;5;;1;2;;;;1;;;1.53;;;;4.52;;1;0;0
PHARMA;2013;840000400;840000673;0;;;;0;0;75;;;;;0;0;0;0;0;0;0;0;0;0;152617;1;100;100;100;1;0;0;0;1;1;0;0;;;1;0;0;0;1;;0;;1;;;;;;1;1;;;1;;;0.35;1.57;;;0;0
PHARMA;2013;840000418;840004659;0;;;;1;1;107;;81;30;;0;0;0;0;0;0;0;0;0;0;907880;1;100;313;152;1;1;0;0;1;1;1;0;;;1;0;0;1;1;;;;6;2;1;2;;;;;;;2;;;;6;2;1;0;1
PHARMA;2013;840000426;840000061;0;;;;0;0;5;;20;;75;1;0;1;0;1;0;0;0;0;0;59626;0;;100;100;0;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;1;;;1;;;;;;;0.5;;;;0.75;;;0;0
PHARMA;2013;840000434;840000079;0;;;;0;0;10;;40;;158;0;0;0;0;0;1;1;1;1;1;152491;1;26;208;208;0;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;2;;;;1;;;1.01;;;;1.18;;;0;0
PHARMA;2013;840000467;840003651;0;;;;0;0;9;;;;;1;0;0;0;0;0;0;0;0;0;;0;;;;1;;;;1;1;0;0;;;1;1;0;;;;;;;;;;;;;1;;;;;;;0.23;;;0;0
PHARMA;2013;840000483;840000087;1;3;0;12;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;1779980;1;73;;60;1;0;0;0;1;1;1;0;;;1;0;0;1;3;1;;1;3;7;1;;;;;;;;2.84;0.3;;1;2.08;7;1;0;0
PHARMA;2013;840000491;130041916;1;;0;;0;0;58;;37;50;;1;1;0;1;1;0;0;0;0;0;700000;1;58;114;50;1;0;0;0;1;1;1;0;;;0;0;0;0;1;;;0;1;0;0;1;;;1;1;1;1;1.16;;;0.13;1.46;0.5;0.6;0;0
PHARMA;2013;840000509;840000707;0;;;;1;0;;97;;;;1;1;1;1;1;0;0;0;0;0;121993;1;100;97;97;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.61;;;;;;;0;0
PHARMA;2013;840000525;840000111;0;;;;0;0;28;0;30;0;80;0;0;0;0;0;0;0;0;0;0;220925;1;42;138;110;1;0;0;0;0;1;1;0;;;0;0;0;1;1;;;;1;;;1;;;;1;;1;0.96;;;;1.44;;0.4;0;0
PHARMA;2013;840000533;840000129;1;2;1;1;1;0;31;0;28;0;130;1;1;1;1;1;0;0;0;0;0;354442;0;;;;1;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;3;;;2;;;;;;;1.48;;;;3.19;;;0;0
PHARMA;2013;840000541;840000137;0;;;;1;0;;;;;;0;0;0;0;0;0;0;0;0;0;;0;;318;378;0;0;0;0;0;1;0;0;;;0;0;0;1;4;;;;5;;2;;;;;2;;;4;;;;6.91;;2;0;1
PHARMA;2013;840001861;840006597;1;3;0;1;1;0;722;0;109;67;0;;;;;;;;;;;3398140;1;71;624;50;1;1;0;1;1;1;1;0;;;1;1;0;1;7;;;1;24;20;6;4;;;;7;;2;9.6;;;0.63;27.67;20.05;7.43;0;1
PHARMA;2013;840007850;840002844;0;;;;1;0;;;;;;1;1;1;1;1;0;0;0;0;0;754305;1;100;28;28;1;0;0;0;0;1;0;1;0;65;0;0;0;1;2;;;;2;1;;;;;;;;;0.44;;;;0.57;0.6;;0;0
PHARMA;2013;840011043;840002844;0;;;;1;1;;;;;;1;1;1;1;1;0;0;0;0;0;383082;1;100;24;24;1;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;0;0;;;;;;;;;0.56;;;;0.55;0.15;;0;0
PHARMA;2013;840012538;840002844;0;;;;1;1;;;;;;1;1;1;1;1;0;0;0;0;0;17781;1;100;6;6;1;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;0;0;;;;;;;;;0.03;;;;0.04;0.01;;0;0
PHARMA;2013;840012546;840002844;0;;;;1;1;;;;;;1;1;1;1;1;0;0;0;0;0;16337;1;100;6;6;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;0;;;;;;;;;;0.07;;;;0.03;0.01;;0;0
PHARMA;2013;840013270;840003651;0;;;;0;0;50;;;;;0;0;0;0;0;0;0;0;0;0;;1;;;;1;;;;1;1;0;0;;;1;1;0;1;1;;;;;;;;;;;2;;;0.75;;;;1.44;;;0;0
PHARMA;2013;840013312;840003685;0;;;;0;0;84;;;;;0;0;0;0;0;0;0;0;0;0;322074;1;70;58;0;1;0;0;0;1;1;0;0;;;1;1;1;1;2;1;0;0;3;2;0;0;0;0;0;0;0;0;1.08;1;0;0;3;2;0;0;0
PHARMA;2013;840013445;840014658;0;;;;0;0;91;;;;;1;1;1;1;1;0;0;0;0;0;;1;;;;1;;;;1;1;0;0;;;1;1;1;;1;;;;;;;;;;;;;;1;;;;;;;0;1
PHARMA;2013;840014849;750052342;0;;;;0;0;;;89;;;1;1;1;1;1;0;0;0;0;0;;1;100;89;89;0;0;1;1;0;1;0;0;;;0;0;0;1;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;840015200;130006794;0;;;;0;0;20;;;;;0;0;0;0;0;0;0;0;0;0;18992;1;100;15;20;1;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;2;;;;;;;0.2;;;;;;;0;0
PHARMA;2013;840017172;840017164;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;263298;1;100;107;0;1;0;0;0;1;1;0;0;;;1;1;0;2;0;;;1;;5;;2;;;;2;1;;0.7;;;1;1.5;5.6;;0;0
PHARMA;2013;840017214;840018667;0;;;;0;0;;;48;;;1;1;1;1;1;0;0;0;0;0;47202;1;48;48;48;0;0;0;0;0;0;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;840017222;840002844;0;;;;1;1;;;;;;1;1;1;1;1;0;0;0;0;0;328753;1;100;38;38;0;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;0;0;;;;;;;;;0.42;;;;0.41;0.1;;0;0
PHARMA;2013;840017230;840002844;0;;;;1;1;;;;;;1;1;1;1;1;0;0;0;0;0;15741;1;100;6;6;1;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;0;0;;;;;;;;;0.03;;;;0.04;0.01;;0;0
PHARMA;2013;840017461;840002844;0;;;;1;0;;;;;;1;1;1;1;1;0;0;0;0;0;255482;1;100;33;33;1;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;0;0;;;;;;;;;0.45;;;;0.45;0.12;;0;0
PHARMA;2013;850000118;850013244;0;;;;0;0;135;;28;;;0;0;0;0;0;0;0;0;0;0;460885;1;100;56;56;0;0;0;0;1;1;0;0;;;1;1;0;0;1;;;;2;1;;;;;;2;;;1;;;;3.91;1;;0;1
PHARMA;2013;850000126;850022948;0;;;;0;0;96;;;;;1;1;1;1;1;0;0;0;0;0;198954;0;;96;96;1;0;0;0;1;1;0;0;;;1;1;0;2;;;;;3;;;1;;;;;;;0.57;;;;3;;;1;1
PHARMA;2013;850000134;850013269;0;;;;1;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;39;;1;0;0;0;1;1;0;0;;;1;0;0;0;1;;;;3;4;;;;;;;;;1;;;;3;3.8;;0;1
PHARMA;2013;850000142;850000019;0;;;;0;0;558;0;75;80;145;0;0;0;0;0;1;0;0;0;0;20712786;1;76;621;0;1;1;1;1;1;1;1;0;;;1;1;1;2;;;;1;23;25;3;9;3;4;;6;4;4;6.75;0.55;1.94;1;22.65;27.91;5.49;0;1
PHARMA;2013;850000175;850009010;1;1;1;;1;1;212;55;164;111;461;0;0;0;0;0;0;0;0;0;0;1601200;1;100;781;489;1;0;0;0;1;1;1;0;;;1;0;0;2;2;;;1;3;4;1;5;1;;;5;4;1;4.29;0.5;;1;7.17;7.4;1.52;0;1
PHARMA;2013;850000209;850000019;0;;;;0;0;81;0;91;30;194;0;0;0;0;0;0;0;0;0;0;637971;1;91;396;194;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;2;1;;4;;;;1;;1;0.5;;;;2.5;1;0.75;0;0
PHARMA;2013;850000225;850000019;0;;;;0;0;54;0;37;0;99;0;0;0;0;0;0;0;0;0;0;474783;1;100;190;99;1;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;4;;;;3;;1;0.51;;;;2.33;;0.64;0;0
PHARMA;2013;850000241;850000084;0;;;;1;1;184;0;40;60;244;0;0;0;0;0;0;0;0;0;0;1432100;1;34;181;528;1;1;0;0;1;1;1;0;;;0;0;0;0;3;;3;1;8;;1;2;;;;1;4;1;4;;0.5;1;7.67;2.93;1.44;0;0
PHARMA;2013;850000258;850000092;0;;;;1;0;;480;;;;0;0;0;0;0;0;0;0;0;0;692042;1;100;480;180;1;0;0;0;0;0;0;0;;;0;0;0;;1;;;;3;;;;;;;1;;1;1;;;;3.5;;0.3;1;1
PHARMA;2013;850000357;440041895;1;1;0;;0;0;;;73;;;0;0;0;0;0;0;0;0;0;0;100465;1;100;73;73;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;850000399;750005068;0;;;;1;0;;;113;;;1;1;1;1;1;0;0;0;0;0;142193;1;100;113;113;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2013;850000647;850011453;0;;;;1;0;9;;43;42;160;1;1;1;1;1;0;0;0;0;0;329708;1;100;142;142;0;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;1;;;;1;;1;0.5;;;;0.6;;0.5;0;0
PHARMA;2013;850001116;850020280;1;;;;0;0;;;;34;;0;0;0;0;0;0;0;0;0;0;30921;1;100;34;34;0;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;;;;;;;;3;;;1;;;;1.9;;;1;1
PHARMA;2013;850002395;850005042;1;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;0;;42;42;1;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;;;;0.1;;;;;;;0;0
PHARMA;2013;850002403;750721334;1;3;0;;0;0;;;100;;;0;0;0;0;0;0;0;0;0;0;45830;1;100;100;100;1;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;1;;;0.6;;;;0.85;;;0;0
PHARMA;2013;850009630;850000035;0;;;;1;1;123;25;43;0;280;0;0;0;0;0;0;0;0;0;0;970700;1;21;383;284;1;0;0;0;1;1;1;0;;;0;0;0;0;2;;;;4;1;;;;;;2;;;1.91;;;;4.55;1;;0;0
PHARMA;2013;860000017;860780048;1;3;0;;0;0;;350;;;;1;1;1;1;1;0;0;0;0;0;535300;1;100;350;16;0;0;0;0;0;1;0;0;;;0;0;0;2;1;0;0;1;4;1;1;2;0;0;;;;;1.7;0;0;0.1;3.9;1;0.5;0;1
PHARMA;2013;860000025;860780063;1;3;0;;0;0;188;;59;60;245;0;0;0;0;0;0;0;0;0;0;3259800;1;44;318;172;1;1;0;0;1;1;1;0;;;1;1;0;1;3;1;1;;9;12;1;;;;;2;1;;2.4;0.2;0.1;;11.24;12.73;1;0;1
PHARMA;2013;860000033;860780071;0;;;;0;0;35;;25;30;66;0;0;0;0;0;0;0;0;0;0;246000;0;;125;96;1;0;0;0;0;0;1;0;;;0;0;0;2;2;;;;1;1;;1;;;;1;1;1;2.56;;;;1.06;1.91;0.38;0;0
PHARMA;2013;860000058;860780097;0;;;;1;0;61;;28;42;136;0;0;0;0;0;0;0;0;0;0;528900;1;67;178;178;1;0;0;0;1;1;1;0;;;1;0;0;2;1;1;;1;3;2;1;;;;;;;;1;0.1;;0.25;3;2;1;0;0
PHARMA;2013;860000223;860013077;0;;;;1;1;1057;;154;127;164;1;1;1;1;1;1;1;1;1;1;41636900;1;1;1704;30;1;1;1;0;1;1;1;0;30;0;1;1;1;0;20;1;2;1;28;20;6;1;;;;6;3;;17.17;0.5;1.5;0.5;29.77;19.89;5.86;0;1
PHARMA;2013;860005768;860000348;0;;;;0;0;12;;;;;0;0;0;0;0;0;0;0;0;0;49905;1;100;12;;1;0;0;0;0;0;0;0;;;0;0;0;2;1;;;;;2;;;;;;;;;0.15;;;;;0.35;;0;1
PHARMA;2013;860008929;860008879;1;1;1;;0;0;35;;5;;;0;0;0;0;0;0;0;0;0;0;59391;1;100;40;40;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.3;;;;0.2;;;0;1
PHARMA;2013;860010321;860010313;0;;;;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;518251;1;100;100;200;1;0;0;0;1;1;0;0;;;1;1;0;1;1;;;;1;1;;1;1;;;3;0;;1.6;0.12;;;3.01;1;;0;1
PHARMA;2013;860780311;860010750;0;;;;0;0;86;;;;;0;0;0;0;0;0;0;0;0;0;247285;1;0;59;59;1;0;0;0;1;1;0;0;;;1;0;0;1;1;1;;6;1;7;12;;;;2;1;;6;1;1;;4.62;1.8;7;14.88;0;0
PHARMA;2013;860780436;870015336;0;;;;0;0;;;80;;;0;0;0;0;0;0;0;0;0;0;78400;1;100;80;80;0;0;0;0;0;1;0;0;;;0;0;0;1;1;;;;1;;;;;;;;;;1;;;;1;;;0;0
PHARMA;2013;860780568;860000140;0;;;;0;0;73;;;;;1;1;1;1;1;0;0;0;0;0;182372;1;100;73;51;1;0;0;0;1;1;0;0;;;0;0;0;;;;;;;;1;1;;;;;;;0.8;;;;;;1;0;1
PHARMA;2013;860782598;860000348;0;;;;0;1;18;;;;;0;0;0;0;0;0;0;0;0;0;111128;1;100;18;18;1;0;0;0;0;0;0;1;0;17;0;0;0;2;1;;;;;2;;;;;;;;;0.2;;;;;0.44;;0;1
PHARMA;2013;860790419;860003110;1;1;1;;0;0;;;77;;;0;0;0;0;0;0;0;0;0;0;78250;0;;77;77;;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.6;;;;1.3;;;0;1
PHARMA;2013;860791268;310021365;0;;;;0;0;;;80;;;0;0;0;0;0;0;0;0;0;0;119967;0;;80;80;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.56;;;;0.8;;;0;0
PHARMA;2013;860793405;860793397;0;;;;0;0;;;70;;;1;1;1;1;1;0;0;0;0;0;46737;0;;70;70;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;870000064;870000015;0;;;;1;0;1115;0;280;250;248;1;1;1;1;1;1;1;1;1;1;43579011;1;46;860;469;1;1;1;1;1;1;1;1;40;0;1;1;1;1;11;1;1;1;31;50;10;2;;;;3;8;;11.37;1;1;1;28.76;50.11;9.1;0;1
PHARMA;2013;870000080;870000700;0;;;;1;0;92;;;;;0;0;0;0;0;0;0;0;0;0;812700;1;100;92;80;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;2;0;0;1.07;0;0;0;2;0;0;0;0
PHARMA;2013;870000098;870000023;0;;;;1;0;115;;60;60;142;0;0;1;0;0;0;0;1;0;0;2278300;0;;;;1;1;0;1;1;1;1;0;;;1;0;0;2;3;;;;7;1;;1;1;1;;;;1;3.7;0.5;0.6;;6.5;1;0.84;0;1
PHARMA;2013;870000171;870015336;0;;;;0;1;;;81;;76;1;1;1;1;1;0;0;0;0;0;126268;1;100;81;81;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;1;;;0.67;;;;2.34;;;0;0
PHARMA;2013;870000270;870000031;0;;;;1;1;63;;36;40;151;0;0;0;0;0;0;0;0;0;0;852954;1;100;292;109;1;0;0;0;1;1;1;0;;;0;0;0;0;1;;;;2;;1;1;;;;1;;;1.8;;;;2.2;;1;0;1
PHARMA;2013;870000288;870017415;0;;;;0;0;257;;;;;1;1;1;1;1;0;0;0;0;0;7749983;1;100;248;10;1;1;0;0;1;1;1;0;;;0;0;0;0;2;;1;;6;;;;;;;1;;;2;;1;;6.5;;;0;0
PHARMA;2013;870000403;870014503;1;;;;1;0;47;;60;84;526;1;1;1;1;1;0;0;0;0;0;481195;1;100;100;495;1;0;0;0;0;1;0;0;;;0;0;0;0;2;0;0;0;3;;;;;;;;;1;2;;;;3;;0.8;0;0
PHARMA;2013;870000411;870017415;0;;;;0;0;126;;;;;0;0;0;0;0;0;0;0;0;0;705080;0;;38;38;1;0;0;0;1;1;0;0;;;0;0;0;0;1;;;1;3;3;;;;;;1;;;1;;;0.7;3.02;3.42;;0;0
PHARMA;2013;870000601;870014248;0;;;;0;0;8;;35;30;114;0;0;0;0;0;0;0;0;0;0;176000;1;100;187;187;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;4;;;;;;;1.63;;;;1;;;0;1
PHARMA;2013;870002060;870017415;0;;;;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1086102;0;;111;111;1;0;0;0;1;1;0;0;;;0;0;0;0;2;;;;3;1;1;1;;;;;;;2.5;;;;3;1;1;0;0
PHARMA;2013;870006137;870002466;0;;;;0;0;;426;57;;55;1;1;1;1;1;0;0;0;0;0;616417;1;100;483;55;0;0;0;0;0;1;0;0;;;0;0;0;1;3;0;0;1;6;;1;3;0;0;;1;1;1;3.91;0;0;1;7;1;2;0;0
PHARMA;2013;880000021;880007059;0;;;;0;0;283;;;;0;1;1;1;1;1;0;0;0;0;0;6766974;1;17;55;25;1;1;0;0;1;1;1;1;;;0;0;0;2;5;1;1;;12;14;3;;;;;2;;1;5;0.25;1;;13.33;8.35;3.8;0;1
PHARMA;2013;880000039;880780069;0;;;;1;0;18;;30;25;114;1;1;1;1;1;0;0;0;0;0;273019;0;;187;18;1;0;0;0;0;0;1;1;18;;0;0;0;0;;;;;3;;;2;;;1;1;;1;1;;;0.1;3.5;;0.4;0;0
PHARMA;2013;880000047;880780077;0;;;;1;0;223;;30;30;155;0;0;0;0;0;0;0;0;0;0;2200000;1;66;313;158;1;1;0;0;1;1;1;0;;;1;1;0;0;4;;;1;3;1;1;;1;1;1;7;;;4;0.3;0.3;0.5;8.25;1;1;0;1
PHARMA;2013;880000054;880007299;0;;;;0;1;169;0;26;0;134;1;1;1;1;1;0;0;0;0;0;987458;1;100;329;300;1;1;0;0;1;1;1;0;;;1;1;0;2;4;;;;2;8;1;;1;1;2;9;4;1;3.6;0.2;0.5;0.8;10.32;11.2;1.5;0;1
PHARMA;2013;880000062;880780093;1;1;0;2;1;0;237;;29;24;83;0;0;0;0;0;0;0;0;0;0;2950530;1;100;373;373;1;1;0;0;1;1;1;0;;;1;1;0;2;3;;1;1;10;2;1;2;1;0;0;0;1;0;5.02;0.8;0.2;1;9.42;1.36;1;0;1
PHARMA;2013;880000070;880007299;0;;;;0;1;43;;98;30;62;1;1;1;1;1;0;0;0;0;0;725287;1;73;221;221;1;0;0;0;0;1;1;0;;;0;0;0;0;3;;;;3;;;;;;1;1;1;1;3;;;0.19;2.85;0.5;0.5;0;1
PHARMA;2013;880000088;880780119;0;;;;1;0;;252;;;82;0;0;0;0;0;0;0;0;0;0;452773;1;100;334;334;0;0;0;0;0;1;1;0;;;0;0;0;0;2;;;;4;1;;1;;;1;;1;1;2.65;;;0.35;4;1.91;0.5;0;1
PHARMA;2013;880000104;880780259;0;;;;1;0;12;;26;30;107;1;1;1;1;1;0;0;0;0;0;93066;1;100;68;68;0;0;0;0;0;1;1;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.2;;;;0.55;;;0;0
PHARMA;2013;880000112;880780267;0;;;;0;0;;;58;;92;1;1;0;1;1;0;0;0;0;0;150000;1;100;150;150;1;0;0;0;0;1;0;0;;;0;0;0;0;0;;;;1;;;1;;;;1;;;0.58;;;;0.62;;;0;0
PHARMA;2013;880000138;880006325;0;;;;1;0;8;0;29;0;323;0;0;0;0;0;0;0;0;0;0;204000;1;100;360;360;0;0;0;0;0;1;0;0;;;0;0;0;;1;;;;1;;;1;;;;0;;;1.83;;;;1;;;0;0
PHARMA;2013;880000146;880780291;0;;;;0;0;8;;26;;;1;1;1;1;1;0;0;0;0;0;98000;0;;34;0;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;1;1;;;0.5;;;0.1;0.5;;;0;1
PHARMA;2013;880000153;880780309;0;;;;1;0;;;5;;146;0;0;0;0;0;0;0;0;0;0;67935;1;100;151;151;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.83;;;;0.8;;;0;0
PHARMA;2013;880000179;880780325;0;;;;0;0;8;;;;132;1;1;1;1;1;0;0;0;0;0;66000;0;0;140;140;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;1;;;1;;;;;;;0.15;;;;1;;;0;0
PHARMA;2013;880000187;880780333;0;;;;0;0;8;;18;;;1;1;1;1;1;0;0;0;0;0;108602;1;100;26;26;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.5;;;;0.7;;;0;0
PHARMA;2013;880000195;880780341;0;;;;0;0;10;;10;;;1;1;1;1;1;0;0;0;0;0;90983;1;100;20;20;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2013;880000203;880780358;1;3;0;;0;0;;;10;;182;1;1;1;1;1;0;0;0;0;0;;1;100;192;192;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.57;;;;0.9;;;0;0
PHARMA;2013;880000336;880007059;0;;;;0;1;;;105;30;;0;0;0;0;0;0;0;0;0;0;211606;0;;;;;;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;1;;;0.8;;;;2.8;;;0;0
PHARMA;2013;880001789;880001409;0;;;;0;1;;;35;;;0;0;0;0;0;0;0;0;0;0;61034;0;0;35;0;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2013;880780135;880780150;0;;;;0;0;45;;;;;1;1;1;1;1;0;0;0;0;0;70968;1;100;45;45;1;0;0;0;1;1;1;0;;;1;1;0;2;;;;;;2;;1;1;;1;1;;1;0.3;0.1;;0.2;0.8;2;0.2;0;1
PHARMA;2013;880780507;880000237;0;;;;1;0;;;81;;;1;1;1;1;1;1;1;1;1;1;109071;1;100;81;81;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;;;1;;;;1;;;1;1
PHARMA;2013;880788591;880780150;0;;;;1;0;240;;;;;1;1;1;1;1;0;0;0;0;0;909349;1;92;240;71;1;0;0;0;1;1;1;0;;;1;1;0;2;2;;;1;5;15;1;;1;;;;;;2;0.5;;1;5;15;1;0;1
PHARMA;2013;890000169;890000151;0;;;;0;0;119;;;;;0;0;0;0;0;0;0;0;0;0;1591680;1;100;119;;1;1;0;0;1;1;0;0;;;1;1;0;0;1;1;0;;3;4;;1;0;1;;0;0;;1.16;0.5;0.5;;2.48;3.3;;0;0
PHARMA;2013;890000292;890006315;0;;;;0;0;;;65;;;0;0;0;0;0;0;0;0;0;0;109755;1;100;65;65;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.7;;;;;;;0;0
PHARMA;2013;890000300;890000193;1;3;1;;1;0;;;52;;;1;1;1;1;1;0;0;0;0;0;22486;1;100;52;52;0;0;0;0;0;1;0;0;;;0;0;0;0;3;;;;;;;;;;;;;;3;;;;;;;1;1
PHARMA;2013;890002298;890000672;0;;;;0;0;;85;;;;1;1;1;1;1;0;0;0;0;0;100454;1;85;85;0;0;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;;;;;;;;1;;;;;;;0;1
PHARMA;2013;890002371;890000722;0;;;;0;0;;145;;;;1;1;1;1;1;0;0;0;0;0;212182;1;100;145;145;0;0;0;0;0;1;0;0;;;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1.7;0;0;0;0
PHARMA;2013;890002389;890000730;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;1;;;;1;1;0;0;1;1;0;0;;;1;0;0;1;2;;;;3;;1;;;;;;;;2;;;;3;;1;0;1
PHARMA;2013;890975519;890000052;0;;;;1;0;;254;;;40;0;0;0;0;0;0;0;0;0;0;331800;1;56;294;40;0;0;0;0;0;0;1;0;;;0;0;0;0;1;;;1;2;;1;1;;;;1;;;1.5;;;1;2.25;;1;0;0
PHARMA;2013;890975527;890000037;0;;;;1;0;424;;80;;;0;0;0;0;0;0;0;0;0;0;9036073;1;;208;237;1;1;0;0;1;1;1;1;20;0;1;1;0;0;5;1;1;1;13;14;1;;;;;3;1;1;5;1;1;1;15.4;14.8;1.8;0;1
PHARMA;2013;890975535;890000409;0;;;;0;0;;;;;160;1;1;1;1;1;0;0;0;0;0;450000;0;;160;160;1;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;2;;1;;;;;2;;;1;;;;3.6;;0.5;0;0
PHARMA;2013;890975543;890000417;1;3;1;;1;1;96;;151;64;552;0;0;0;0;0;0;0;0;0;0;851200;1;100;863;863;1;0;0;0;0;1;1;1;15;0;0;0;0;1;3;;;;1;8;3;1;;;;;1;1;3.03;;;;1;8.03;3.52;0;1
PHARMA;2013;890975550;890970569;0;;;;1;0;330;0;50;;240;0;0;0;0;0;1;0;0;0;0;5337603;1;95;422;312;1;1;0;0;1;1;1;1;10;1;1;1;1;0;4;1;1;2;15;19;3;1;0;0;0;3;1;1;3.8;1;1;1.07;15.34;16.57;2.7;0;1
PHARMA;2013;890975568;890000433;0;;;;1;0;50;0;54;0;355;1;1;1;1;1;0;0;0;0;0;660000;1;100;100;100;1;0;0;0;0;1;1;1;10;0;0;0;0;1;1;;;;3;1;;1;;;;2;;;1.14;;;;4.59;1;;0;1
PHARMA;2013;900000035;900000019;0;;;;0;0;106;;39;;;0;0;0;0;0;0;0;0;0;0;340279;0;;39;144;0;0;0;0;1;1;0;0;;;1;1;0;0;1;;;;1;10;;;;;;;;;1;;;;1;10;;1;0
PHARMA;2013;900000167;900000365;0;;;;1;0;;;;;;1;1;1;1;1;0;0;0;0;0;22262942;1;89;89;286;1;1;0;0;1;1;1;0;;;1;0;0;2;5;;;1;6;22;2;;;;;3;6;;4.02;0.2;;0.47;7.58;23.86;1.17;0;1
