BOR;AN;FI;FI_EJ;EQUIPSSR;EQPL;EQAU
SSR2;2013;640787149;640001681;EXPEQU;1;
SSR2;2013;640787149;640001681;EXPURO;1;
SSR2;2013;640787149;640001681;IDRACH;;1
SSR2;2013;640787149;640001681;ISOCIN;1;
SSR2;2013;640787149;640001681;LABMAR;;1
SSR2;2013;640787149;640001681;PISCIN;1;
SSR2;2013;640787149;640001681;SALINT;;1
SSR2;2013;640787149;640001681;SIMESP;;1
SSR2;2013;640787149;640001681;STICON;;1
SSR2;2013;640787149;640001681;VEHADP;;1
SSR2;2013;640787156;640001699;SALINT;1;
SSR2;2013;650000045;650780158;EXPEQU;1;
SSR2;2013;650000045;650780158;SIMESP;1;
SSR2;2013;650000052;650780166;EXPEQU;1;
SSR2;2013;650000052;650780166;EXPURO;1;
SSR2;2013;650000052;650780166;ISOCIN;1;
SSR2;2013;650000052;650780166;PISCIN;1;
SSR2;2013;650000052;650780166;SIMESP;1;
SSR2;2013;650000078;650780190;APTAUT;;1
SSR2;2013;650000078;650780190;ASSMAR;;1
SSR2;2013;650000078;650780190;ASSMEM;;1
SSR2;2013;650000078;650780190;EXPEQU;;1
SSR2;2013;650000078;650780190;EXPURO;;1
SSR2;2013;650000078;650780190;IDRACH;;1
SSR2;2013;650000078;650780190;ISOCIN;;1
SSR2;2013;650000078;650780190;LABMAR;;1
SSR2;2013;650000078;650780190;PISCIN;;1
SSR2;2013;650000078;650780190;SALINT;;1
SSR2;2013;650000078;650780190;SIMESP;;1
SSR2;2013;650000078;650780190;STICON;;1
SSR2;2013;650000078;650780190;VEHADP;;1
SSR2;2013;650780323;650000128;PISCIN;;1
SSR2;2013;650780398;750005068;EXPEQU;1;
SSR2;2013;650780398;750005068;ISOCIN;1;
SSR2;2013;650780398;750005068;PISCIN;1;
SSR2;2013;650780398;750005068;SIMESP;1;
SSR2;2013;660000084;660780180;PISCIN;1;
SSR2;2013;660000084;660780180;SIMESP;1;
SSR2;2013;660000167;660780271;SIMESP;1;
SSR2;2013;660000605;660786799;ASSMAR;1;
SSR2;2013;660000605;660786799;ASSMEM;1;
SSR2;2013;660000605;660786799;EXPEQU;1;
SSR2;2013;660000605;660786799;EXPURO;1;
SSR2;2013;660000605;660786799;LABMAR;1;
SSR2;2013;660000605;660786799;PISCIN;1;
SSR2;2013;660000605;660786799;SIMESP;1;
SSR2;2013;660000605;660786799;VEHADP;1;
SSR2;2013;660007006;340019363;EXPEQU;1;
SSR2;2013;660007006;340019363;ISOCIN;1;
SSR2;2013;660007006;340019363;PISCIN;1;
SSR2;2013;660007006;340019363;SIMESP;1;
SSR2;2013;660780172;660786799;PISCIN;1;
SSR2;2013;660780347;660000183;PISCIN;1;
SSR2;2013;660780743;660000373;SIMESP;1;
SSR2;2013;660780842;660000431;PISCIN;;1
SSR2;2013;660781287;660000621;ASSMAR;1;
SSR2;2013;660781287;660000621;ASSMEM;1;
SSR2;2013;660781287;660000621;EXPEQU;1;
SSR2;2013;660781287;660000621;EXPURO;;1
SSR2;2013;660781287;660000621;ISOCIN;1;
SSR2;2013;660781287;660000621;LABMAR;1;
SSR2;2013;660781287;660000621;PISCIN;1;
SSR2;2013;660781287;660000621;SIMESP;1;
SSR2;2013;660781287;660000621;STICON;;1
SSR2;2013;660781287;660000621;VEHADP;1;
SSR2;2013;660790163;660790155;EXPEQU;1;
SSR2;2013;660790163;660790155;EXPURO;1;
SSR2;2013;660790163;660790155;ISOCIN;1;
SSR2;2013;660790163;660790155;PISCIN;1;
SSR2;2013;660790163;660790155;SIMESP;1;
SSR2;2013;670000041;670780071;APTAUT;;1
SSR2;2013;670000041;670780071;ASSMAR;;1
SSR2;2013;670000041;670780071;ASSMEM;;1
SSR2;2013;670000041;670780071;EXPEQU;;1
SSR2;2013;670000041;670780071;EXPURO;;1
SSR2;2013;670000041;670780071;IDRACH;;1
SSR2;2013;670000041;670780071;ISOCIN;;1
SSR2;2013;670000041;670780071;PISCIN;;1
SSR2;2013;670000041;670780071;SALINT;;1
SSR2;2013;670000041;670780071;SIMESP;1;
SSR2;2013;670000041;670780071;STICON;;1
SSR2;2013;670000041;670780071;VEHADP;;1
SSR2;2013;670000157;670780337;EXPURO;1;
SSR2;2013;670000157;670780337;SALINT;1;
SSR2;2013;670000348;670780642;SIMESP;1;
SSR2;2013;670014042;670013754;APTAUT;1;
SSR2;2013;670014042;670013754;ASSMAR;1;
SSR2;2013;670014042;670013754;ASSMEM;1;
SSR2;2013;670014042;670013754;EXPEQU;1;
SSR2;2013;670014042;670013754;EXPURO;1;
SSR2;2013;670014042;670013754;IDRACH;1;
SSR2;2013;670014042;670013754;ISOCIN;1;
SSR2;2013;670014042;670013754;LABMAR;1;
SSR2;2013;670014042;670013754;PISCIN;1;
SSR2;2013;670014042;670013754;SALINT;1;
SSR2;2013;670014042;670013754;SIMESP;1;
SSR2;2013;670014042;670013754;STICON;1;
SSR2;2013;670014042;670013754;VEHADP;1;
SSR2;2013;670016153;670013754;APTAUT;1;
SSR2;2013;670016153;670013754;ASSMAR;1;
SSR2;2013;670016153;670013754;ASSMEM;1;
SSR2;2013;670016153;670013754;EXPEQU;1;
SSR2;2013;670016153;670013754;EXPURO;1;
SSR2;2013;670016153;670013754;IDRACH;1;
SSR2;2013;670016153;670013754;ISOCIN;1;
SSR2;2013;670016153;670013754;LABMAR;1;
SSR2;2013;670016153;670013754;PISCIN;1;
SSR2;2013;670016153;670013754;SALINT;1;
SSR2;2013;670016153;670013754;SIMESP;1;
SSR2;2013;670016153;670013754;STICON;1;
SSR2;2013;670016153;670013754;VEHADP;1;
SSR2;2013;670780121;670013754;EXPEQU;1;
SSR2;2013;670780121;670013754;EXPURO;1;
SSR2;2013;670780121;670013754;ISOCIN;1;
SSR2;2013;670780121;670013754;PISCIN;1;
SSR2;2013;670780121;670013754;SALINT;1;
SSR2;2013;670780121;670013754;SIMESP;1;
SSR2;2013;670780121;670013754;VEHADP;;1
SSR2;2013;670780550;670013754;PISCIN;1;
SSR2;2013;670780550;670013754;SIMESP;1;
SSR2;2013;670781129;670013754;EXPEQU;;1
SSR2;2013;670781129;670013754;EXPURO;;1
SSR2;2013;670781129;670013754;ISOCIN;;1
SSR2;2013;670781129;670013754;PISCIN;;1
SSR2;2013;670781129;670013754;SALINT;;1
SSR2;2013;670781129;670013754;SIMESP;1;
SSR2;2013;670781129;670013754;VEHADP;;1
SSR2;2013;670783133;670780055;SIMESP;1;
SSR2;2013;670797539;670014604;PISCIN;;1
SSR2;2013;670797539;670014604;SIMESP;1;
SSR2;2013;670798636;670014604;SIMESP;1;
SSR2;2013;680000130;680000353;APTAUT;1;
SSR2;2013;680000130;680000353;ASSMAR;;1
SSR2;2013;680000130;680000353;EXPEQU;1;
SSR2;2013;680000130;680000353;EXPURO;1;
SSR2;2013;680000130;680000353;LABMAR;1;
SSR2;2013;680000130;680000353;PISCIN;1;
SSR2;2013;680000130;680000353;SALINT;1;
SSR2;2013;680000130;680000353;SIMESP;1;
SSR2;2013;680000130;680000353;STICON;1;
SSR2;2013;680000130;680000353;VEHADP;1;
SSR2;2013;680000189;680000643;APTAUT;1;
SSR2;2013;680000189;680000643;EXPURO;;1
SSR2;2013;680000189;680000643;IDRACH;;1
SSR2;2013;680000189;680000643;PISCIN;;1
SSR2;2013;680000189;680000643;SALINT;;1
SSR2;2013;680000189;680000643;SIMESP;1;
SSR2;2013;680000189;680000643;STICON;;1
SSR2;2013;680000189;680000643;VEHADP;;1
SSR2;2013;680000684;680000973;EXPEQU;1;
SSR2;2013;680000684;680000973;EXPURO;1;
SSR2;2013;680000684;680000973;LABMAR;1;
SSR2;2013;680000684;680000973;PISCIN;1;
SSR2;2013;680000684;680000973;SIMESP;1;
SSR2;2013;680000700;680001005;SALINT;1;
SSR2;2013;680000742;680001054;SIMESP;1;
SSR2;2013;680000833;680001138;SIMESP;1;
SSR2;2013;680001237;670013754;PISCIN;1;
SSR2;2013;680001252;680001112;PISCIN;1;
SSR2;2013;680001252;680001112;SIMESP;1;
SSR2;2013;680001310;670013754;APTAUT;;1
SSR2;2013;680001310;670013754;ASSMAR;;1
SSR2;2013;680001310;670013754;ASSMEM;;1
SSR2;2013;680001310;670013754;EXPEQU;;1
SSR2;2013;680001310;670013754;EXPURO;;1
SSR2;2013;680001310;670013754;IDRACH;;1
SSR2;2013;680001310;670013754;ISOCIN;;1
SSR2;2013;680001310;670013754;LABMAR;;1
SSR2;2013;680001310;670013754;PISCIN;;1
SSR2;2013;680001310;670013754;SALINT;;1
SSR2;2013;680001310;670013754;SIMESP;;1
SSR2;2013;680001310;670013754;STICON;;1
SSR2;2013;680001310;670013754;VEHADP;;1
SSR2;2013;680001328;750005068;EXPEQU;1;
SSR2;2013;680001328;750005068;EXPURO;;1
SSR2;2013;680001328;750005068;ISOCIN;1;
SSR2;2013;680001328;750005068;LABMAR;1;
SSR2;2013;680001328;750005068;PISCIN;1;
SSR2;2013;680001328;750005068;SIMESP;1;
SSR2;2013;680001617;680016011;ASSMEM;1;
SSR2;2013;680001617;680016011;EXPURO;;1
SSR2;2013;680001617;680016011;SALINT;;1
SSR2;2013;680001617;680016011;VEHADP;1;
SSR2;2013;680004058;670013754;PISCIN;1;
SSR2;2013;680004546;680000486;ASSMAR;1;
SSR2;2013;680004546;680000486;ASSMEM;1;
SSR2;2013;680004546;680000486;EXPEQU;1;
SSR2;2013;680004546;680000486;ISOCIN;1;
SSR2;2013;680004546;680000486;PISCIN;1;
SSR2;2013;680004546;680000486;SIMESP;1;
SSR2;2013;680004546;680000486;STICON;1;
SSR2;2013;680004553;680000486;ASSMAR;;1
SSR2;2013;680004553;680000486;ASSMEM;;1
SSR2;2013;680004553;680000486;EXPEQU;;1
SSR2;2013;680004553;680000486;ISOCIN;;1
SSR2;2013;680004553;680000486;PISCIN;;1
SSR2;2013;680004553;680000486;SIMESP;;1
SSR2;2013;680004553;680000486;STICON;;1
SSR2;2013;680004579;680000973;EXPEQU;;1
SSR2;2013;680004579;680000973;EXPURO;;1
SSR2;2013;680004579;680000973;LABMAR;;1
SSR2;2013;680004579;680000973;PISCIN;;1
SSR2;2013;680004579;680000973;SIMESP;;1
SSR2;2013;690000021;690780044;APTAUT;;1
SSR2;2013;690000021;690780044;ASSMAR;;1
SSR2;2013;690000021;690780044;ASSMEM;;1
SSR2;2013;690000021;690780044;EXPEQU;;1
SSR2;2013;690000021;690780044;EXPURO;1;
SSR2;2013;690000021;690780044;IDRACH;;1
SSR2;2013;690000021;690780044;ISOCIN;;1
SSR2;2013;690000021;690780044;LABMAR;;1
SSR2;2013;690000021;690780044;PISCIN;;1
SSR2;2013;690000021;690780044;SALINT;;1
SSR2;2013;690000021;690780044;SIMESP;;1
SSR2;2013;690000021;690780044;STICON;;1
SSR2;2013;690000021;690780044;VEHADP;;1
SSR2;2013;690000054;690780077;SIMESP;1;
SSR2;2013;690000054;690780077;VEHADP;1;
SSR2;2013;690000088;690780101;EXPEQU;1;
SSR2;2013;690000088;690780101;PISCIN;1;
SSR2;2013;690000245;690780432;EXPURO;1;
SSR2;2013;690000245;690780432;PISCIN;1;
SSR2;2013;690000401;750000218;APTAUT;1;
SSR2;2013;690000401;750000218;EXPEQU;1;
SSR2;2013;690000401;750000218;EXPURO;;1
SSR2;2013;690000401;750000218;LABMAR;;1
SSR2;2013;690000401;750000218;PISCIN;1;
SSR2;2013;690000401;750000218;SALINT;1;
SSR2;2013;690000401;750000218;SIMESP;1;
SSR2;2013;690000427;750721334;APTAUT;1;
SSR2;2013;690000427;750721334;ASSMAR;;1
SSR2;2013;690000427;750721334;ASSMEM;;1
SSR2;2013;690000427;750721334;EXPEQU;;1
SSR2;2013;690000427;750721334;EXPURO;1;
SSR2;2013;690000427;750721334;IDRACH;1;
SSR2;2013;690000427;750721334;ISOCIN;1;
SSR2;2013;690000427;750721334;LABMAR;1;
SSR2;2013;690000427;750721334;PISCIN;1;
SSR2;2013;690000427;750721334;SALINT;1;
SSR2;2013;690000427;750721334;SIMESP;1;
SSR2;2013;690000427;750721334;STICON;;1
SSR2;2013;690000427;750721334;VEHADP;;1
SSR2;2013;690000583;690782230;APTAUT;;1
SSR2;2013;690000583;690782230;ASSMAR;;1
SSR2;2013;690000583;690782230;ASSMEM;;1
SSR2;2013;690000583;690782230;EXPEQU;;1
SSR2;2013;690000583;690782230;EXPURO;;1
SSR2;2013;690000583;690782230;IDRACH;;1
SSR2;2013;690000583;690782230;ISOCIN;;1
SSR2;2013;690000583;690782230;LABMAR;;1
SSR2;2013;690000583;690782230;PISCIN;;1
SSR2;2013;690000583;690782230;SALINT;;1
SSR2;2013;690000583;690782230;SIMESP;;1
SSR2;2013;690000583;690782230;STICON;;1
SSR2;2013;690000583;690782230;VEHADP;;1
SSR2;2013;690000773;690782925;APTAUT;;1
SSR2;2013;690000773;690782925;ASSMAR;;1
SSR2;2013;690000773;690782925;ASSMEM;;1
SSR2;2013;690000773;690782925;EXPEQU;;1
SSR2;2013;690000773;690782925;EXPURO;;1
SSR2;2013;690000773;690782925;IDRACH;;1
SSR2;2013;690000773;690782925;ISOCIN;;1
SSR2;2013;690000773;690782925;LABMAR;;1
SSR2;2013;690000773;690782925;PISCIN;;1
SSR2;2013;690000773;690782925;SALINT;;1
SSR2;2013;690000773;690782925;SIMESP;;1
SSR2;2013;690000773;690782925;STICON;;1
SSR2;2013;690000773;690782925;VEHADP;;1
SSR2;2013;690001524;690787338;EXPEQU;1;
SSR2;2013;690001524;690787338;EXPURO;1;
SSR2;2013;690001524;690787338;LABMAR;;1
SSR2;2013;690001524;690787338;PISCIN;1;
SSR2;2013;690010848;690000450;EXPURO;1;
SSR2;2013;690010848;690000450;ISOCIN;1;
SSR2;2013;690010848;690000450;PISCIN;1;
SSR2;2013;690012109;690027008;EXPEQU;;1
SSR2;2013;690012109;690027008;EXPURO;;1
SSR2;2013;690012109;690027008;ISOCIN;;1
SSR2;2013;690012109;690027008;LABMAR;;1
SSR2;2013;690012109;690027008;PISCIN;1;
SSR2;2013;690025366;690000450;PISCIN;1;
SSR2;2013;690030283;920000395;APTAUT;;1
SSR2;2013;690030283;920000395;ASSMAR;;1
SSR2;2013;690030283;920000395;ASSMEM;;1
SSR2;2013;690030283;920000395;EXPEQU;;1
SSR2;2013;690030283;920000395;EXPURO;;1
SSR2;2013;690030283;920000395;IDRACH;;1
SSR2;2013;690030283;920000395;ISOCIN;;1
SSR2;2013;690030283;920000395;LABMAR;;1
SSR2;2013;690030283;920000395;PISCIN;1;
SSR2;2013;690030283;920000395;SALINT;;1
SSR2;2013;690030283;920000395;SIMESP;;1
SSR2;2013;690030283;920000395;STICON;;1
SSR2;2013;690030283;920000395;VEHADP;;1
SSR2;2013;690030333;690030325;SIMESP;1;
SSR2;2013;690780093;750821092;EXPEQU;1;
SSR2;2013;690780093;750821092;EXPURO;;1
SSR2;2013;690780093;750821092;ISOCIN;1;
SSR2;2013;690780093;750821092;PISCIN;1;
SSR2;2013;690780150;690000104;APTAUT;;1
SSR2;2013;690780150;690000104;ASSMAR;;1
SSR2;2013;690780150;690000104;ASSMEM;;1
SSR2;2013;690780150;690000104;EXPEQU;;1
SSR2;2013;690780150;690000104;EXPURO;;1
SSR2;2013;690780150;690000104;IDRACH;;1
SSR2;2013;690780150;690000104;ISOCIN;;1
SSR2;2013;690780150;690000104;LABMAR;;1
SSR2;2013;690780150;690000104;PISCIN;;1
SSR2;2013;690780150;690000104;SALINT;;1
SSR2;2013;690780150;690000104;SIMESP;;1
SSR2;2013;690780150;690000104;STICON;;1
SSR2;2013;690780150;690000104;VEHADP;;1
SSR2;2013;690780200;690000112;SALINT;1;
SSR2;2013;690780655;690000377;LABMAR;1;
SSR2;2013;690780655;690000377;PISCIN;1;
SSR2;2013;690781026;690029723;PISCIN;1;
SSR2;2013;690781026;690029723;VEHADP;1;
SSR2;2013;690783154;690781810;APTAUT;1;
SSR2;2013;690783154;690781810;EXPEQU;1;
SSR2;2013;690783154;690781810;EXPURO;1;
SSR2;2013;690783154;690781810;SALINT;1;
SSR2;2013;690784137;690781810;SIMESP;1;
SSR2;2013;690784178;690781810;EXPEQU;1;
SSR2;2013;690784178;690781810;EXPURO;1;
SSR2;2013;690784178;690781810;LABMAR;1;
SSR2;2013;690784186;690781810;SALINT;1;
SSR2;2013;690784202;690781810;ASSMEM;1;
SSR2;2013;690784202;690781810;EXPEQU;1;
SSR2;2013;690784202;690781810;EXPURO;1;
SSR2;2013;690784202;690781810;LABMAR;1;
SSR2;2013;690784202;690781810;PISCIN;1;
SSR2;2013;690784202;690781810;SIMESP;1;
SSR2;2013;690784202;690781810;VEHADP;1;
SSR2;2013;690787452;690781810;EXPURO;1;
SSR2;2013;690787452;690781810;SIMESP;1;
SSR2;2013;690790472;690029723;VEHADP;1;
SSR2;2013;690803044;690000450;PISCIN;1;
SSR2;2013;700004377;250006335;PISCIN;;1
SSR2;2013;700780042;250006335;APTAUT;1;
SSR2;2013;700780042;250006335;ASSMAR;1;
SSR2;2013;700780042;250006335;ASSMEM;1;
SSR2;2013;700780042;250006335;EXPEQU;1;
SSR2;2013;700780042;250006335;EXPURO;1;
SSR2;2013;700780042;250006335;IDRACH;1;
SSR2;2013;700780042;250006335;ISOCIN;;1
SSR2;2013;700780042;250006335;LABMAR;1;
SSR2;2013;700780042;250006335;PISCIN;1;
SSR2;2013;700780042;250006335;SALINT;;1
SSR2;2013;700780042;250006335;SIMESP;1;
SSR2;2013;700780042;250006335;STICON;1;
SSR2;2013;700780042;250006335;VEHADP;;1
SSR2;2013;700784887;750018699;EXPURO;1;
SSR2;2013;700784887;750018699;PISCIN;1;
SSR2;2013;700784887;750018699;SIMESP;1;
SSR2;2013;710780081;710010695;ASSMEM;1;
SSR2;2013;710781139;750721334;LABMAR;;1
SSR2;2013;710781139;750721334;PISCIN;1;
SSR2;2013;710781139;750721334;SIMESP;1;
SSR2;2013;710781535;210010294;EXPURO;;1
SSR2;2013;710781535;210010294;ISOCIN;1;
SSR2;2013;710781535;210010294;LABMAR;;1
SSR2;2013;710781535;210010294;PISCIN;1;
SSR2;2013;710781535;210010294;VEHADP;1;
SSR2;2013;710781824;710000464;APTAUT;;1
SSR2;2013;710781824;710000464;ASSMAR;;1
SSR2;2013;710781824;710000464;ASSMEM;;1
SSR2;2013;710781824;710000464;EXPEQU;;1
SSR2;2013;710781824;710000464;EXPURO;;1
SSR2;2013;710781824;710000464;IDRACH;;1
SSR2;2013;710781824;710000464;ISOCIN;1;
SSR2;2013;710781824;710000464;LABMAR;;1
SSR2;2013;710781824;710000464;PISCIN;1;
SSR2;2013;710781824;710000464;SALINT;;1
SSR2;2013;710781824;710000464;SIMESP;1;
SSR2;2013;710781824;710000464;STICON;;1
SSR2;2013;710781824;710000464;VEHADP;;1
SSR2;2013;710978263;710780958;ASSMAR;;1
SSR2;2013;710978263;710780958;ASSMEM;;1
SSR2;2013;710978263;710780958;PISCIN;1;
SSR2;2013;710978263;710780958;VEHADP;;1
SSR2;2013;710978289;710780263;EXPURO;1;
SSR2;2013;710978289;710780263;PISCIN;1;
SSR2;2013;710978289;710780263;SIMESP;1;
SSR2;2013;720000033;720000025;EXPEQU;1;
SSR2;2013;720000124;720000066;APTAUT;;1
SSR2;2013;720000124;720000066;ASSMAR;;1
SSR2;2013;720000124;720000066;ASSMEM;;1
SSR2;2013;720000124;720000066;EXPEQU;;1
SSR2;2013;720000124;720000066;EXPURO;;1
SSR2;2013;720000124;720000066;IDRACH;;1
SSR2;2013;720000124;720000066;ISOCIN;;1
SSR2;2013;720000124;720000066;LABMAR;;1
SSR2;2013;720000124;720000066;PISCIN;;1
SSR2;2013;720000124;720000066;SALINT;;1
SSR2;2013;720000124;720000066;SIMESP;;1
SSR2;2013;720000124;720000066;STICON;;1
SSR2;2013;720000124;720000066;VEHADP;;1
SSR2;2013;720000413;720008390;APTAUT;1;
SSR2;2013;720000413;720008390;EXPURO;;1
SSR2;2013;720000413;720008390;PISCIN;1;
SSR2;2013;720000413;720008390;SIMESP;1;
SSR2;2013;720000413;720008390;VEHADP;;1
SSR2;2013;720000744;720000454;ASSMAR;1;
SSR2;2013;720000744;720000454;ASSMEM;1;
SSR2;2013;720000744;720000454;EXPEQU;1;
SSR2;2013;720000744;720000454;EXPURO;1;
SSR2;2013;720000744;720000454;ISOCIN;1;
SSR2;2013;720000744;720000454;LABMAR;1;
SSR2;2013;720000744;720000454;PISCIN;1;
SSR2;2013;720000744;720000454;SIMESP;1;
SSR2;2013;720000744;720000454;VEHADP;;1
SSR2;2013;720016138;720008390;EXPEQU;1;
SSR2;2013;720016138;720008390;EXPURO;1;
SSR2;2013;720016138;720008390;PISCIN;1;
SSR2;2013;720016138;720008390;SIMESP;1;
SSR2;2013;720016138;720008390;VEHADP;1;
SSR2;2013;720018639;720000025;SIMESP;1;
SSR2;2013;730000080;730780103;ISOCIN;1;
SSR2;2013;730000080;730780103;LABMAR;;1
SSR2;2013;730000080;730780103;PISCIN;1;
SSR2;2013;730000080;730780103;SIMESP;1;
SSR2;2013;730000098;730780111;EXPEQU;1;
SSR2;2013;730000098;730780111;ISOCIN;1;
SSR2;2013;730780681;750721334;EXPURO;;1
SSR2;2013;730780681;750721334;PISCIN;1;
SSR2;2013;730780681;750721334;VEHADP;;1
SSR2;2013;730780988;730002698;APTAUT;;1
SSR2;2013;730780988;730002698;ASSMAR;;1
SSR2;2013;730780988;730002698;ASSMEM;;1
SSR2;2013;730780988;730002698;EXPEQU;;1
SSR2;2013;730780988;730002698;EXPURO;;1
SSR2;2013;730780988;730002698;IDRACH;;1
SSR2;2013;730780988;730002698;ISOCIN;;1
SSR2;2013;730780988;730002698;LABMAR;;1
SSR2;2013;730780988;730002698;PISCIN;1;
SSR2;2013;730780988;730002698;SALINT;;1
SSR2;2013;730780988;730002698;SIMESP;1;
SSR2;2013;730780988;730002698;STICON;;1
SSR2;2013;730780988;730002698;VEHADP;;1
SSR2;2013;730783644;730780111;EXPEQU;1;
SSR2;2013;730783644;730780111;ISOCIN;1;
SSR2;2013;740000286;740781190;SIMESP;1;
SSR2;2013;740000294;740781208;EXPEQU;1;
SSR2;2013;740000302;740781216;ASSMEM;1;
SSR2;2013;740000302;740781216;EXPURO;1;
SSR2;2013;740000302;740781216;PISCIN;;1
SSR2;2013;740000302;740781216;SALINT;1;
SSR2;2013;740004148;310021373;APTAUT;;1
SSR2;2013;740004148;310021373;ASSMAR;;1
SSR2;2013;740004148;310021373;ASSMEM;;1
SSR2;2013;740004148;310021373;EXPEQU;1;
SSR2;2013;740004148;310021373;EXPURO;;1
SSR2;2013;740004148;310021373;IDRACH;;1
SSR2;2013;740004148;310021373;ISOCIN;1;
SSR2;2013;740004148;310021373;LABMAR;1;
SSR2;2013;740004148;310021373;PISCIN;1;
SSR2;2013;740004148;310021373;SALINT;;1
SSR2;2013;740004148;310021373;SIMESP;1;
SSR2;2013;740004148;310021373;STICON;;1
SSR2;2013;740004148;310021373;VEHADP;1;
SSR2;2013;740011481;740781133;APTAUT;;1
SSR2;2013;740011481;740781133;EXPEQU;1;
SSR2;2013;740011481;740781133;SIMESP;;1
SSR2;2013;740780135;750050924;ASSMAR;1;
SSR2;2013;740780135;750050924;ASSMEM;1;
SSR2;2013;740780135;750050924;EXPEQU;;1
SSR2;2013;740780135;750050924;EXPURO;;1
SSR2;2013;740780135;750050924;IDRACH;1;
SSR2;2013;740780135;750050924;ISOCIN;;1
SSR2;2013;740780135;750050924;LABMAR;;1
SSR2;2013;740780135;750050924;PISCIN;1;
SSR2;2013;740780135;750050924;SALINT;;1
SSR2;2013;740780135;750050924;SIMESP;1;
SSR2;2013;740780143;750005068;EXPEQU;1;
SSR2;2013;740780143;750005068;EXPURO;;1
SSR2;2013;740780143;750005068;LABMAR;;1
SSR2;2013;740780143;750005068;PISCIN;1;
SSR2;2013;740780143;750005068;SIMESP;1;
SSR2;2013;740780143;750005068;VEHADP;1;
SSR2;2013;750000499;750140014;EXPEQU;;1
SSR2;2013;750000499;750140014;EXPURO;;1
SSR2;2013;750000499;750140014;LABMAR;;1
SSR2;2013;750000499;750140014;PISCIN;1;
SSR2;2013;750000499;750140014;SIMESP;1;
SSR2;2013;750000499;750140014;STICON;;1
SSR2;2013;750000507;750040628;APTAUT;;1
SSR2;2013;750000507;750040628;ASSMAR;1;
SSR2;2013;750000507;750040628;ASSMEM;;1
SSR2;2013;750000507;750040628;EXPEQU;1;
SSR2;2013;750000507;750040628;EXPURO;1;
SSR2;2013;750000507;750040628;IDRACH;;1
SSR2;2013;750000507;750040628;ISOCIN;1;
SSR2;2013;750000507;750040628;LABMAR;1;
SSR2;2013;750000507;750040628;PISCIN;1;
SSR2;2013;750000507;750040628;SALINT;;1
SSR2;2013;750000507;750040628;SIMESP;1;
SSR2;2013;750000507;750040628;STICON;;1
SSR2;2013;750000507;750040628;VEHADP;1;
SSR2;2013;750014128;750014078;APTAUT;;1
SSR2;2013;750014128;750014078;ASSMAR;1;
SSR2;2013;750014128;750014078;ASSMEM;1;
SSR2;2013;750014128;750014078;EXPEQU;;1
SSR2;2013;750014128;750014078;EXPURO;;1
SSR2;2013;750014128;750014078;IDRACH;;1
SSR2;2013;750014128;750014078;ISOCIN;;1
SSR2;2013;750014128;750014078;LABMAR;;1
SSR2;2013;750014128;750014078;PISCIN;1;
SSR2;2013;750014128;750014078;SALINT;;1
SSR2;2013;750014128;750014078;SIMESP;;1
SSR2;2013;750014128;750014078;STICON;;1
SSR2;2013;750014128;750014078;VEHADP;;1
SSR2;2013;750038739;750043994;PISCIN;1;
SSR2;2013;750041543;750712184;APTAUT;;1
SSR2;2013;750041543;750712184;ASSMAR;;1
SSR2;2013;750041543;750712184;ASSMEM;;1
SSR2;2013;750041543;750712184;EXPEQU;;1
SSR2;2013;750041543;750712184;EXPURO;;1
SSR2;2013;750041543;750712184;IDRACH;;1
SSR2;2013;750041543;750712184;ISOCIN;;1
SSR2;2013;750041543;750712184;LABMAR;;1
SSR2;2013;750041543;750712184;PISCIN;;1
SSR2;2013;750041543;750712184;SALINT;1;
SSR2;2013;750041543;750712184;SIMESP;;1
SSR2;2013;750041543;750712184;STICON;;1
SSR2;2013;750041543;750712184;VEHADP;;1
SSR2;2013;750047128;750047110;EXPURO;;1
SSR2;2013;750047128;750047110;LABMAR;;1
SSR2;2013;750047128;750047110;PISCIN;1;
SSR2;2013;750100042;750712184;EXPURO;1;
SSR2;2013;750100042;750712184;LABMAR;1;
SSR2;2013;750100083;750712184;APTAUT;;1
SSR2;2013;750100083;750712184;ASSMAR;1;
SSR2;2013;750100083;750712184;ASSMEM;1;
SSR2;2013;750100083;750712184;EXPEQU;1;
SSR2;2013;750100083;750712184;EXPURO;1;
SSR2;2013;750100083;750712184;IDRACH;;1
SSR2;2013;750100083;750712184;ISOCIN;1;
SSR2;2013;750100083;750712184;LABMAR;1;
SSR2;2013;750100083;750712184;PISCIN;1;
SSR2;2013;750100083;750712184;SALINT;;1
SSR2;2013;750100083;750712184;SIMESP;1;
SSR2;2013;750100083;750712184;STICON;;1
